query	significant	p_value	term_size	query_size	intersection_size	precision	recall	term_id	source	term_name	effective_domain_size	source_order	parents	evidence_codes	intersection	intersection_genes	PC	ncopies
query_1	TRUE	0.00351313834364877	10	239	3	0.0125523012552301	0.3	GO:0043011	GO:BP	myeloid dendritic cell differentiation	16592	12129	GO:0001773|GO:0002573|GO:0097028	ISS,ISS,IDA IBA	ENSG00000156127,ENSG00000123685,ENSG00000113520	BATF, BATF3, IL4	PC12	1
query_1	TRUE	0.00351313834364877	119	239	8	0.0334728033472803	0.0672268907563025	GO:0048659	GO:BP	smooth muscle cell proliferation	16592	15005	GO:0033002	IDA,ISS,IMP,IDA,IDA,IDA,IDA,ISS	ENSG00000160712,ENSG00000136634,ENSG00000100985,ENSG00000100311,ENSG00000168811,ENSG00000113302,ENSG00000118503,ENSG00000104415	IL6R, IL10, MMP9, PDGFB, IL12A, IL12B, TNFAIP3, CCN4	PC12	2
query_1	TRUE	0.00351313834364877	10	239	3	0.0125523012552301	0.3	GO:1901722	GO:BP	regulation of cell proliferation involved in kidney development	16592	24957	GO:0042127|GO:0072111	ISS,IMP,IDA	ENSG00000107485,ENSG00000160712,ENSG00000100311	GATA3, IL6R, PDGFB	PC12	1
query_1	TRUE	0.00351313834364877	10	239	3	0.0125523012552301	0.3	GO:0051132	GO:BP	NK T cell activation	16592	15648	GO:0046631	IDA,IDA IC,IC	ENSG00000168811,ENSG00000113302,ENSG00000162594	IL23R, IL12A, IL12B	PC12	1
query_1	TRUE	0.00351313834364877	10	239	3	0.0125523012552301	0.3	GO:2000318	GO:BP	positive regulation of T-helper 17 type immune response	16592	29518	GO:0002824|GO:0072538|GO:2000316	ISS,ISS,ISS	ENSG00000172175,ENSG00000113302,ENSG00000162594	MALT1, IL23R, IL12B	PC12	1
query_1	TRUE	0.00358806171645246	1168	239	32	0.133891213389121	0.0273972602739726	GO:0042981	GO:BP	regulation of apoptotic process	16592	12103	GO:0006915|GO:0043067	IMP,IDA ISO,IDA IMP TAS,IMP,IMP,ISS,IDA IMP,IMP,IMP,IDA NAS,IDA ISO,ISS,IDA,IDA TAS,IDA NAS,IMP,IDA IMP ISO IBA TAS,ISS,IDA,IDA,IDA,IMP ISS IBA,IMP,IDA,IDA,IMP,IBA,IDA,IDA,IBA,ISS,IDA IMP IGI IC	ENSG00000107485,ENSG00000134954,ENSG00000002330,ENSG00000126432,ENSG00000185650,ENSG00000005513,ENSG00000108691,ENSG00000161405,ENSG00000172057,ENSG00000172175,ENSG00000186431,ENSG00000143365,ENSG00000185499,ENSG00000117560,ENSG00000136634,ENSG00000100985,ENSG00000153094,ENSG00000078098,ENSG00000168811,ENSG00000163737,ENSG00000145777,ENSG00000113520,ENSG00000169194,ENSG00000113302,ENSG00000118503,ENSG00000128604,ENSG00000136573,ENSG00000137077,ENSG00000172724,ENSG00000096968,ENSG00000065361,ENSG00000116288	GATA3, ETS1, BAD, PRDX5, ERBB3, ZFP36L1, SOX8, CCL2, IKZF3, ORMDL3, MALT1, FCAR, RORC, MUC1, FASLG, IL10, PARK7, MMP9, BCL2L11, FAP, IL12A, PF4, TSLP, IL4, IL13, IL12B, TNFAIP3, IRF5, BLK, CCL21, CCL19, JAK2	PC12	1
query_1	TRUE	0.00363179677666263	91	239	7	0.0292887029288703	0.0769230769230769	GO:0046425	GO:BP	regulation of receptor signaling pathway via JAK-STAT	16592	14151	GO:0007259|GO:1904892	IDA ISO IBA,IGI,IDA,IGI IBA,IDA,ISS,IC	ENSG00000160712,ENSG00000081237,ENSG00000136634,ENSG00000113520,ENSG00000113302,ENSG00000096968,ENSG00000162594	IL6R, PTPRC, IL10, IL23R, IL4, IL12B, JAK2	PC12	1
query_1	TRUE	0.00374453188992968	24	239	4	0.0167364016736402	0.166666666666667	GO:0060330	GO:BP	regulation of response to interferon-gamma	16592	17155	GO:0034341|GO:0045088|GO:0060759	IMP,TAS,IMP,TAS	ENSG00000105401,ENSG00000159128,ENSG00000237693,ENSG00000096968	CDC37, IFNGR2, IRGM, JAK2	PC12	1
query_1	TRUE	0.00374453188992968	24	239	4	0.0167364016736402	0.166666666666667	GO:0060334	GO:BP	regulation of interferon-gamma-mediated signaling pathway	16592	17159	GO:0001959|GO:0060330|GO:0060333	IMP,TAS,IMP,TAS	ENSG00000105401,ENSG00000159128,ENSG00000237693,ENSG00000096968	CDC37, IFNGR2, IRGM, JAK2	PC12	1
query_1	TRUE	0.00374453188992968	5522	239	105	0.439330543933054	0.0190148496921405	GO:0031323	GO:BP	regulation of cellular metabolic process	16592	8281	GO:0019222|GO:0044237|GO:0050794	IBA,IDA IMP ISS IBA,IDA IMP IBA TAS IC,IBA,IDA IMP ISO IBA,NAS,IDA ISS IBA TAS,IDA,IDA IMP IBA TAS,IMP,IMP ISS IBA,IMP NAS,ISS,IBA TAS,IDA,IDA IMP ISS TAS,IDA IMP IGI ISS IBA TAS,IBA,IDA IMP,IDA ISS IBA,IMP ISS,IDA IBA TAS,IBA TAS,IDA IMP IBA,IDA IBA TAS NAS,IDA IMP IGI ISS IBA TAS,IMP IBA,IMP,IMP IBA NAS,IDA IMP ISS IBA,IDA IBA TAS,TAS,TAS,IMP ISS IBA,IMP,IDA IMP IGI ISS IBA TAS,IDA ISO IBA TAS,IMP IBA,IDA ISS IBA,IDA IMP ISO IBA,IDA,IDA,IDA,IDA IMP IGI TAS,IDA ISS IBA NAS,IDA IMP NAS,TAS,IDA ISS IBA,IDA IBA,IBA,IDA ISS IBA NAS,IBA,IMP,IBA,IDA,IDA IMP IGI,IDA IBA,IDA,IDA IBA,IDA ISO,IBA NAS,IBA,IBA,IDA IBA TAS,IDA IBA TAS,IDA IBA,IMP ISS IBA,IDA,IDA ISS IBA,IDA,IMP IBA,IDA,IDA IMP ISS IBA,IDA IGI ISS IBA TAS,ISS IBA TAS,IDA IBA,IMP,IMP,IDA IBA TAS,IDA,ISS,IDA,IDA,IBA,IDA IBA,ISS IBA,IMP,IMP,IDA IMP ISS IBA,IDA IBA,IMP,IDA,IMP,IDA ISS,IDA ISS,ISS,IMP ISS,IBA,IMP IBA,IDA ISS,IMP IGI TAS,NAS,IC,IDA IMP IGI ISS TAS NAS IC,IDA IBA	ENSG00000119919,ENSG00000107485,ENSG00000152804,ENSG00000154127,ENSG00000134954,ENSG00000149485,ENSG00000002330,ENSG00000126432,ENSG00000162302,ENSG00000173113,ENSG00000173153,ENSG00000204842,ENSG00000139370,ENSG00000123411,ENSG00000197728,ENSG00000185650,ENSG00000170345,ENSG00000156127,ENSG00000172575,ENSG00000005513,ENSG00000188827,ENSG00000140968,ENSG00000161405,ENSG00000172057,ENSG00000073584,ENSG00000168610,ENSG00000189050,ENSG00000177885,ENSG00000172175,ENSG00000141655,ENSG00000079999,ENSG00000105401,ENSG00000099817,ENSG00000105647,ENSG00000254858,ENSG00000245848,ENSG00000124440,ENSG00000134242,ENSG00000143365,ENSG00000160712,ENSG00000185499,ENSG00000122223,ENSG00000179914,ENSG00000117560,ENSG00000081237,ENSG00000136634,ENSG00000162891,ENSG00000117595,ENSG00000123685,ENSG00000157873,ENSG00000020633,ENSG00000168734,ENSG00000100985,ENSG00000198026,ENSG00000124205,ENSG00000185651,ENSG00000100311,ENSG00000115604,ENSG00000115607,ENSG00000153094,ENSG00000138386,ENSG00000079263,ENSG00000135899,ENSG00000084734,ENSG00000075426,ENSG00000213626,ENSG00000198369,ENSG00000168811,ENSG00000163508,ENSG00000163737,ENSG00000112977,ENSG00000145777,ENSG00000125347,ENSG00000113520,ENSG00000081059,ENSG00000145908,ENSG00000237693,ENSG00000135077,ENSG00000155868,ENSG00000113302,ENSG00000164485,ENSG00000118503,ENSG00000213066,ENSG00000112182,ENSG00000128604,ENSG00000185811,ENSG00000165215,ENSG00000189143,ENSG00000083307,ENSG00000171033,ENSG00000147324,ENSG00000160360,ENSG00000187796,ENSG00000137077,ENSG00000172724,ENSG00000096968,ENSG00000165025,ENSG00000149212,ENSG00000065361,ENSG00000141068,ENSG00000177628,ENSG00000023572,ENSG00000162594,ENSG00000116288,ENSG00000157557	NKX2-3, GATA3, HHEX, UBASH3B, ETS1, FADS1, BAD, PRDX5, RPS6KA4, TRMT112, ESRRA, SESN3, ATXN2, SLC15A4, ERBB3, IKZF4, RPS26, ZFP36L1, BATF, FOS, RASGRP1, SOX8, SLX4, IRF8, KSR1, SMARCE1, IKZF3, ORMDL3, STAT3, RNFT1, GRB2, MALT1, TNFRSF11A, KEAP1, CDC37, POLR2E, PIK3R2, MPV17L2, CEBPA, HIF3A, PTPN22, RORC, IL6R, GBA, MUC1, CD244, ITLN1, FASLG, PTPRC, IL10, IL20, IRF6, BATF3, TNFRSF14, RUNX3, IL23R, PARK7, PKIG, MMP9, ZNF335, EDN3, ETS2, UBE2L3, PDGFB, IL18R1, IL18RAP, BCL2L11, NAB1, SP140, SP110, GCKR, FOSL2, LBH, SPRED2, IL12A, EOMES, PF4, DAP, TSLP, IL4, IRF1, TCF7, ZNF300, IRGM, HAVCR2, MED7, IL12B, IL22RA2, TNFAIP3, CEP43, BACH2, IRF5, IKZF1, CLDN3, CLDN4, GRHL2, PKIA, MFHAS1, GPSM1, CARD9, CCL21, CCL19, JAK2, SYK, GLRX2	PC12	2
query_1	TRUE	0.00374453188992968	24	239	4	0.0167364016736402	0.166666666666667	GO:0043368	GO:BP	positive T cell selection	16592	12307	GO:0045058	ISS,ISS,ISS,ISS	ENSG00000156127,ENSG00000168610,ENSG00000113302,ENSG00000162594	BATF, STAT3, IL23R, IL12B	PC12	1
query_1	TRUE	0.00409736944546568	93	239	7	0.0292887029288703	0.0752688172043011	GO:0050868	GO:BP	negative regulation of T cell activation	16592	15433	GO:0042110|GO:0050863|GO:0051250|GO:1903038	IMP IBA,NAS,IBA,ISS,ISS,IBA,IDA	ENSG00000134242,ENSG00000136634,ENSG00000157873,ENSG00000020633,ENSG00000125347,ENSG00000113520,ENSG00000135077	PTPN22, IL10, TNFRSF14, RUNX3, IL4, IRF1, HAVCR2	PC12	1
query_1	TRUE	0.0042777442791224	123	239	8	0.0334728033472803	0.0650406504065041	GO:0043280	GO:BP	positive regulation of cysteine-type endopeptidase activity involved in apoptotic process	16592	12260	GO:0043281|GO:2001056	IDA ISS,IMP,IMP IGI TAS,IDA ISO,IMP,IMP,ISS,IMP	ENSG00000002330,ENSG00000172175,ENSG00000117560,ENSG00000153094,ENSG00000112977,ENSG00000187796,ENSG00000096968,ENSG00000165025	BAD, MALT1, FASLG, BCL2L11, DAP, CARD9, JAK2, SYK	PC12	1
query_1	TRUE	0.0042777442791224	44	239	5	0.0209205020920502	0.113636363636364	GO:0016445	GO:BP	somatic diversification of immunoglobulins	16592	5830	GO:0002200|GO:0002377	ISS,ISS,NAS,ISS IBA TAS,ISS	ENSG00000139370,ENSG00000156127,ENSG00000136634,ENSG00000113520,ENSG00000112486	SLC15A4, BATF, IL10, IL4, CCR6	PC12	2
query_1	TRUE	0.00435354974793765	25	239	4	0.0167364016736402	0.16	GO:0032633	GO:BP	interleukin-4 production	16592	8906	GO:0001816	ISS,IDA,IMP,ISS	ENSG00000107485,ENSG00000184293,ENSG00000135077,ENSG00000165025	GATA3, CLECL1, HAVCR2, SYK	PC12	1
query_1	TRUE	0.00435354974793765	25	239	4	0.0167364016736402	0.16	GO:0032673	GO:BP	regulation of interleukin-4 production	16592	8946	GO:0001817|GO:0032633	ISS,IDA,IMP,ISS	ENSG00000107485,ENSG00000184293,ENSG00000135077,ENSG00000165025	GATA3, CLECL1, HAVCR2, SYK	PC12	1
query_1	TRUE	0.00461607400500846	11	239	3	0.0125523012552301	0.272727272727273	GO:2000668	GO:BP	regulation of dendritic cell apoptotic process	16592	29850	GO:0097048|GO:2000106	IBA,IDA,IDA	ENSG00000136573,ENSG00000137077,ENSG00000172724	BLK, CCL21, CCL19	PC12	2
query_1	TRUE	0.00461607400500846	11	239	3	0.0125523012552301	0.272727272727273	GO:0097048	GO:BP	dendritic cell apoptotic process	16592	21678	GO:0071887	IBA,IDA,IDA	ENSG00000136573,ENSG00000137077,ENSG00000172724	BLK, CCL21, CCL19	PC12	2
query_1	TRUE	0.004674584401621	125	239	8	0.0334728033472803	0.064	GO:0032479	GO:BP	regulation of type I interferon production	16592	8810	GO:0001817|GO:0032606	ISS,TAS,IMP,NAS,IMP ISS,IDA,TAS,IDA IC	ENSG00000140968,ENSG00000099817,ENSG00000134242,ENSG00000136634,ENSG00000125347,ENSG00000135077,ENSG00000118503,ENSG00000128604	IRF8, POLR2E, PTPN22, IL10, IRF1, HAVCR2, TNFAIP3, IRF5	PC12	2
query_1	TRUE	0.004674584401621	125	239	8	0.0334728033472803	0.064	GO:0032606	GO:BP	type I interferon production	16592	8879	GO:0001816	ISS,TAS,IMP,NAS,IMP ISS,IDA,TAS,IDA IC	ENSG00000140968,ENSG00000099817,ENSG00000134242,ENSG00000136634,ENSG00000125347,ENSG00000135077,ENSG00000118503,ENSG00000128604	IRF8, POLR2E, PTPN22, IL10, IRF1, HAVCR2, TNFAIP3, IRF5	PC12	2
query_1	TRUE	0.00482028207719289	69	239	6	0.0251046025104603	0.0869565217391304	GO:0002377	GO:BP	immunoglobulin production	16592	1039	GO:0002440	ISS,ISS,IMP,IGI NAS,ISS IBA TAS,ISS	ENSG00000139370,ENSG00000156127,ENSG00000081237,ENSG00000136634,ENSG00000113520,ENSG00000112486	SLC15A4, BATF, PTPRC, IL10, IL4, CCR6	PC12	2
query_1	TRUE	0.0049068457250271	126	239	8	0.0334728033472803	0.0634920634920635	GO:0030856	GO:BP	regulation of epithelial cell differentiation	16592	8052	GO:0030855|GO:0045595|GO:2000026	ISS IBA,ISS,IMP,TAS,ISS,ISS,NAS,IDA	ENSG00000107485,ENSG00000002330,ENSG00000185650,ENSG00000162891,ENSG00000100985,ENSG00000198369,ENSG00000169194,ENSG00000083307	GATA3, BAD, ZFP36L1, IL20, MMP9, SPRED2, IL13, GRHL2	PC12	2
query_1	TRUE	0.00512490034315411	46	239	5	0.0209205020920502	0.108695652173913	GO:0071354	GO:BP	cellular response to interleukin-6	16592	19439	GO:0070741|GO:0071345	IDA IMP TAS,IDA,IDA ISO,IMP IBA TAS,TAS	ENSG00000168610,ENSG00000245848,ENSG00000186431,ENSG00000160712,ENSG00000096968	STAT3, CEBPA, FCAR, IL6R, JAK2	PC12	1
query_1	TRUE	0.00515123183077797	516	239	18	0.0753138075313808	0.0348837209302326	GO:0043299	GO:BP	leukocyte degranulation	16592	12268	GO:0002252|GO:0045055|GO:0051649	TAS,TAS,TAS,TAS,TAS,TAS,TAS,TAS,TAS,TAS,TAS,TAS,TAS,TAS,IBA,TAS,IBA,ISS IBA	ENSG00000139370,ENSG00000111540,ENSG00000140678,ENSG00000172057,ENSG00000105649,ENSG00000186431,ENSG00000143226,ENSG00000173110,ENSG00000081237,ENSG00000100985,ENSG00000163464,ENSG00000180871,ENSG00000164062,ENSG00000163736,ENSG00000113520,ENSG00000026297,ENSG00000136573,ENSG00000165025	SLC15A4, RAB5B, ITGAX, ORMDL3, RAB3A, FCAR, FCGR2A, HSPA6, PTPRC, MMP9, CXCR1, CXCR2, APEH, PPBP, IL4, RNASET2, BLK, SYK	PC12	2
query_1	TRUE	0.0054331734486317	3671	239	75	0.313807531380753	0.0204304004358485	GO:0048731	GO:BP	system development	16592	15076	GO:0007275|GO:0048856	IMP TAS,IDA IMP ISS IBA TAS,ISS,IBA,IDA IMP,ISS IBA NAS,ISS,ISS,TAS,IDA IMP ISS,ISS,ISS IBA,IMP ISS TAS,ISS,IDA TAS,ISS,ISS,IMP ISS TAS,ISS,IBA,TAS,ISS,IMP IBA,IBA,ISS IBA TAS NAS,ISS IBA,NAS,ISS,IMP IC,ISS,TAS,ISS IBA,IDA,IMP ISS TAS,IGI TAS NAS,TAS,ISS,ISS,ISS IBA TAS,ISS TAS,IDA,IMP ISS IBA,IDA ISS,TAS,ISS,IGI,ISS,IMP ISS IBA,IBA,IBA,IDA TAS,ISS,IDA ISS IBA TAS,NAS,ISS,IBA,IMP,IDA IGI ISS,IMP NAS,NAS,ISS,IMP,ISS,IMP,IDA ISS IBA,IBA,IEP IBA,IMP,ISS,ISS IBA,IMP ISS IBA TAS,ISS IBA,ISS IC,IDA IMP ISO,TAS	ENSG00000134460,ENSG00000107485,ENSG00000152804,ENSG00000154127,ENSG00000134954,ENSG00000180176,ENSG00000002330,ENSG00000139370,ENSG00000123374,ENSG00000185650,ENSG00000156127,ENSG00000005513,ENSG00000140678,ENSG00000140968,ENSG00000108691,ENSG00000172156,ENSG00000161405,ENSG00000168610,ENSG00000108798,ENSG00000173868,ENSG00000177885,ENSG00000172175,ENSG00000141655,ENSG00000105649,ENSG00000245848,ENSG00000134242,ENSG00000116824,ENSG00000143365,ENSG00000160712,ENSG00000163462,ENSG00000163554,ENSG00000162738,ENSG00000117560,ENSG00000081237,ENSG00000136634,ENSG00000162891,ENSG00000117595,ENSG00000123685,ENSG00000020633,ENSG00000100985,ENSG00000124140,ENSG00000198026,ENSG00000100311,ENSG00000138386,ENSG00000198369,ENSG00000168811,ENSG00000174004,ENSG00000163508,ENSG00000164061,ENSG00000176020,ENSG00000163737,ENSG00000125347,ENSG00000113520,ENSG00000169194,ENSG00000081059,ENSG00000113263,ENSG00000135077,ENSG00000113302,ENSG00000118503,ENSG00000112406,ENSG00000112486,ENSG00000185811,ENSG00000165215,ENSG00000189143,ENSG00000083307,ENSG00000136573,ENSG00000076554,ENSG00000147324,ENSG00000172724,ENSG00000096968,ENSG00000165025,ENSG00000065361,ENSG00000162594,ENSG00000087460,ENSG00000157557	IL2RA, GATA3, HHEX, UBASH3B, ETS1, TH, BAD, SLC15A4, ERBB3, CDK2, ZFP36L1, BATF, SOX8, ITGAX, IRF8, CCL2, CCL11, IKZF3, STAT3, ABI3, PHOSPHO1, GRB2, MALT1, TNFRSF11A, RAB3A, CEBPA, PTPN22, CD2, RORC, IL6R, TRIM46, SPTA1, VANGL2, FASLG, PTPRC, IL10, IL20, IRF6, BATF3, RUNX3, IL23R, MMP9, SLC12A5, ZNF335, GNAS, ETS2, PDGFB, NAB1, SPRED2, IL12A, NRROS, EOMES, BSN, AMIGO3, PF4, IL4, IRF1, IL13, TCF7, ITK, HAVCR2, IL12B, TNFAIP3, HECA, CCR6, IKZF1, CLDN3, CLDN4, GRHL2, BLK, TPD52, MFHAS1, CCL19, JAK2, SYK	PC12	1
query_1	TRUE	0.00555582960621344	71	239	6	0.0251046025104603	0.0845070422535211	GO:0002824	GO:BP	positive regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains	16592	1467	GO:0002460|GO:0002821|GO:0002822	IMP ISS,IDA,IDA,IDA ISS IBA,IDA ISS,IDA ISS	ENSG00000172175,ENSG00000115604,ENSG00000168811,ENSG00000113520,ENSG00000113302,ENSG00000162594	MALT1, IL23R, IL18R1, IL12A, IL4, IL12B	PC12	1
query_1	TRUE	0.00561444844729883	47	239	5	0.0209205020920502	0.106382978723404	GO:0035722	GO:BP	interleukin-12-mediated signaling pathway	16592	10614	GO:0019221|GO:0071349	TAS,TAS,TAS,TAS,IDA TAS	ENSG00000136634,ENSG00000081985,ENSG00000168811,ENSG00000113302,ENSG00000096968	IL10, IL12RB2, IL12A, IL12B, JAK2	PC12	1
query_1	TRUE	0.0056816983316212	27	239	4	0.0167364016736402	0.148148148148148	GO:0043372	GO:BP	positive regulation of CD4-positive, alpha-beta T cell differentiation	16592	12311	GO:0043367|GO:0043370|GO:0046638|GO:2000516	ISS,ISS,ISS,ISS	ENSG00000172175,ENSG00000113302,ENSG00000172724,ENSG00000162594	MALT1, IL23R, IL12B, CCL19	PC12	1
query_1	TRUE	0.0056816983316212	27	239	4	0.0167364016736402	0.148148148148148	GO:2000107	GO:BP	negative regulation of leukocyte apoptotic process	16592	29309	GO:0043066|GO:0071887|GO:2000106	IMP,ISS,IDA,IDA	ENSG00000172057,ENSG00000143365,ENSG00000137077,ENSG00000172724	ORMDL3, RORC, CCL21, CCL19	PC12	1
query_1	TRUE	0.0056816983316212	27	239	4	0.0167364016736402	0.148148148148148	GO:0045124	GO:BP	regulation of bone resorption	16592	13179	GO:0045453|GO:0046850|GO:0065008	IBA,IBA,NAS,ISS	ENSG00000154127,ENSG00000141655,ENSG00000118503,ENSG00000165025	UBASH3B, TNFRSF11A, TNFAIP3, SYK	PC12	1
query_1	TRUE	0.00584701446840747	12	239	3	0.0125523012552301	0.25	GO:0002827	GO:BP	positive regulation of T-helper 1 type immune response	16592	1470	GO:0002824|GO:0002825|GO:0042088	IDA,IDA ISS,IDA ISS	ENSG00000115604,ENSG00000113302,ENSG00000162594	IL23R, IL18R1, IL12B	PC12	2
query_1	TRUE	0.00584701446840747	12	239	3	0.0125523012552301	0.25	GO:0034695	GO:BP	response to prostaglandin E	16592	10046	GO:0034694|GO:0097305|GO:1901654	IDA,IDA,ISS	ENSG00000137077,ENSG00000172724,ENSG00000087460	GNAS, CCL21, CCL19	PC12	2
query_1	TRUE	0.00584701446840747	12	239	3	0.0125523012552301	0.25	GO:0032736	GO:BP	positive regulation of interleukin-13 production	16592	9009	GO:0001819|GO:0032616|GO:0032656	IDA IMP,IMP,IDA IBA	ENSG00000107485,ENSG00000145777,ENSG00000113520	GATA3, TSLP, IL4	PC12	1
query_1	TRUE	0.00584701446840747	12	239	3	0.0125523012552301	0.25	GO:1905050	GO:BP	positive regulation of metallopeptidase activity	16592	27948	GO:0010952|GO:1905048	IGI,IMP,IMP	ENSG00000168610,ENSG00000165215,ENSG00000189143	STAT3, CLDN3, CLDN4	PC12	1
query_1	TRUE	0.00594751686329644	3	239	2	0.00836820083682008	0.666666666666667	GO:0048302	GO:BP	regulation of isotype switching to IgG isotypes	16592	14723	GO:0045191|GO:0048291	ISS,ISS IBA	ENSG00000139370,ENSG00000113520	SLC15A4, IL4	PC12	1
query_1	TRUE	0.00594751686329644	198	239	10	0.0418410041841004	0.0505050505050505	GO:0045089	GO:BP	positive regulation of innate immune response	16592	13161	GO:0002833|GO:0031349|GO:0032103|GO:0045087|GO:0045088|GO:0050778	IDA,IMP,TAS,TAS,IDA,IMP,IDA,TAS,TAS,TAS	ENSG00000139370,ENSG00000172575,ENSG00000172175,ENSG00000185499,ENSG00000168811,ENSG00000237693,ENSG00000113302,ENSG00000055130,ENSG00000187796,ENSG00000165025	SLC15A4, RASGRP1, MALT1, MUC1, IL12A, IRGM, IL12B, CUL1, CARD9, SYK	PC12	1
query_1	TRUE	0.00594751686329644	3	239	2	0.00836820083682008	0.666666666666667	GO:2000547	GO:BP	regulation of dendritic cell dendrite assembly	16592	29738	GO:0097026|GO:0120032	ISS,ISS	ENSG00000137077,ENSG00000172724	CCL21, CCL19	PC12	2
query_1	TRUE	0.00594751686329644	3	239	2	0.00836820083682008	0.666666666666667	GO:0002408	GO:BP	myeloid dendritic cell chemotaxis	16592	1064	GO:0002407|GO:0097529	IDA,IDA	ENSG00000137077,ENSG00000172724	CCL21, CCL19	PC12	2
query_1	TRUE	0.00594751686329644	3	239	2	0.00836820083682008	0.666666666666667	GO:0030885	GO:BP	regulation of myeloid dendritic cell activation	16592	8063	GO:0001773|GO:0002694	NAS,IMP	ENSG00000116824,ENSG00000135077	CD2, HAVCR2	PC12	2
query_1	TRUE	0.00594751686329644	3	239	2	0.00836820083682008	0.666666666666667	GO:0072126	GO:BP	positive regulation of glomerular mesangial cell proliferation	16592	20052	GO:0072110|GO:0072124|GO:1901724	IMP,IDA	ENSG00000160712,ENSG00000100311	IL6R, PDGFB	PC12	1
query_1	TRUE	0.00594751686329644	3	239	2	0.00836820083682008	0.666666666666667	GO:0071663	GO:BP	positive regulation of granzyme B production	16592	19707	GO:0002702|GO:0071613|GO:0071661	IBA,IDA	ENSG00000134242,ENSG00000122223	PTPN22, CD244	PC12	2
query_1	TRUE	0.00594751686329644	3	239	2	0.00836820083682008	0.666666666666667	GO:0071661	GO:BP	regulation of granzyme B production	16592	19705	GO:0001817|GO:0002700|GO:0071613	IBA,IDA	ENSG00000134242,ENSG00000122223	PTPN22, CD244	PC12	2
query_1	TRUE	0.00594751686329644	3	239	2	0.00836820083682008	0.666666666666667	GO:0097026	GO:BP	dendritic cell dendrite assembly	16592	21661	GO:0120031	ISS,ISS	ENSG00000137077,ENSG00000172724	CCL21, CCL19	PC12	2
query_1	TRUE	0.00594751686329644	3	239	2	0.00836820083682008	0.666666666666667	GO:0071613	GO:BP	granzyme B production	16592	19663	GO:0002440	IBA,IDA	ENSG00000134242,ENSG00000122223	PTPN22, CD244	PC12	2
query_1	TRUE	0.00607322010637488	164	239	9	0.0376569037656904	0.0548780487804878	GO:0050864	GO:BP	regulation of B cell activation	16592	15429	GO:0042113|GO:0051249	ISS,ISS,ISS,IMP,IDA IGI NAS,ISS IBA TAS,ISS,IBA,IMP IBA	ENSG00000139370,ENSG00000185650,ENSG00000161405,ENSG00000081237,ENSG00000136634,ENSG00000113520,ENSG00000118503,ENSG00000136573,ENSG00000165025	SLC15A4, ZFP36L1, IKZF3, PTPRC, IL10, IL4, TNFAIP3, BLK, SYK	PC12	2
query_1	TRUE	0.00646445692898305	49	239	5	0.0209205020920502	0.102040816326531	GO:0071349	GO:BP	cellular response to interleukin-12	16592	19434	GO:0070671|GO:0071345	TAS,TAS,TAS,TAS,IDA TAS	ENSG00000136634,ENSG00000081985,ENSG00000168811,ENSG00000113302,ENSG00000096968	IL10, IL12RB2, IL12A, IL12B, JAK2	PC12	1
query_1	TRUE	0.00646445692898305	49	239	5	0.0209205020920502	0.102040816326531	GO:0070671	GO:BP	response to interleukin-12	16592	19055	GO:0034097	TAS,TAS,TAS,TAS,IDA TAS	ENSG00000136634,ENSG00000081985,ENSG00000168811,ENSG00000113302,ENSG00000096968	IL10, IL12RB2, IL12A, IL12B, JAK2	PC12	1
query_1	TRUE	0.00646445692898305	49	239	5	0.0209205020920502	0.102040816326531	GO:0070741	GO:BP	response to interleukin-6	16592	19084	GO:0034097	IDA IMP TAS,IDA,IDA ISO,IMP IBA TAS,TAS	ENSG00000168610,ENSG00000245848,ENSG00000186431,ENSG00000160712,ENSG00000096968	STAT3, CEBPA, FCAR, IL6R, JAK2	PC12	1
query_1	TRUE	0.00646445692898305	49	239	5	0.0209205020920502	0.102040816326531	GO:0002200	GO:BP	somatic diversification of immune receptors	16592	870	GO:0002376|GO:0002520	ISS,ISS,NAS,ISS IBA TAS,ISS	ENSG00000139370,ENSG00000156127,ENSG00000136634,ENSG00000113520,ENSG00000112486	SLC15A4, BATF, IL10, IL4, CCR6	PC12	1
query_1	TRUE	0.006543654536572	485	239	17	0.0711297071129707	0.0350515463917526	GO:0002283	GO:BP	neutrophil activation involved in immune response	16592	947	GO:0002275|GO:0042119	TAS,TAS,TAS,ISS,TAS,TAS,TAS,TAS,TAS,TAS,TAS,TAS,TAS,TAS,TAS,TAS,ISS IBA	ENSG00000139370,ENSG00000111540,ENSG00000140678,ENSG00000213918,ENSG00000172057,ENSG00000105649,ENSG00000186431,ENSG00000143226,ENSG00000173110,ENSG00000081237,ENSG00000100985,ENSG00000163464,ENSG00000180871,ENSG00000164062,ENSG00000163736,ENSG00000026297,ENSG00000165025	SLC15A4, RAB5B, ITGAX, DNASE1, ORMDL3, RAB3A, FCAR, FCGR2A, HSPA6, PTPRC, MMP9, CXCR1, CXCR2, APEH, PPBP, RNASET2, SYK	PC12	2
