query	significant	p_value	term_size	query_size	intersection_size	precision	recall	term_id	source	term_name	effective_domain_size	source_order	parents	evidence_codes	intersection	intersection_genes	PC
query_1	TRUE	9.32217882032317e-07	2831	107	44	0.411214953271028	0.0155422112327799	GO:0002376	GO:BP	immune system process	16592	1038	GO:0008150	TAS,IMP TAS,ISS,TAS,IDA IBA TAS,ISS,IDA ISS TAS,IMP TAS,TAS,IDA,TAS,IMP TAS,TAS,IDA IMP ISS IBA NAS,IDA ISS IBA TAS,IDA IBA IC,IDA IEP ISS IBA TAS,IDA IBA,IMP IBA NAS,TAS,ISS IBA TAS NAS,ISS IBA,IDA IMP ISS IBA TAS NAS IC,IBA TAS,TAS,IBA TAS,IDA IMP ISS TAS,IDA IGI TAS NAS,NAS,TAS,IMP,IBA,IDA,IMP TAS IC,IDA IMP IBA TAS,TAS,IDA ISS TAS IC,IMP,ISS IBA TAS,IDA IBA TAS,TAS,ISS IBA TAS,IDA ISS IC,ISS	ENSG00000136754,ENSG00000134460,ENSG00000152804,ENSG00000070031,ENSG00000185507,ENSG00000135148,ENSG00000139370,ENSG00000111540,ENSG00000123374,ENSG00000179630,ENSG00000170345,ENSG00000172575,ENSG00000140678,ENSG00000167207,ENSG00000140968,ENSG00000108688,ENSG00000108691,ENSG00000172156,ENSG00000141655,ENSG00000130876,ENSG00000245848,ENSG00000127666,ENSG00000134242,ENSG00000143226,ENSG00000173110,ENSG00000203747,ENSG00000081237,ENSG00000136634,ENSG00000142224,ENSG00000100985,ENSG00000198026,ENSG00000160185,ENSG00000100311,ENSG00000115232,ENSG00000163599,ENSG00000164062,ENSG00000113302,ENSG00000112182,ENSG00000128604,ENSG00000136573,ENSG00000187796,ENSG00000096968,ENSG00000162594,ENSG00000116288	ABI1, IL2RA, HHEX, SCT, IRF7, TRAFD1, SLC15A4, RAB5B, CDK2, LACC1, FOS, RASGRP1, ITGAX, NOD2, IRF8, CCL7, CCL2, CCL11, TNFRSF11A, SLC7A10, CEBPA, TICAM1, PTPN22, FCGR2A, HSPA6, FCGR3A, PTPRC, IL10, IL19, IL23R, PARK7, MMP9, ZNF335, UBASH3A, PDGFB, ITGA4, CTLA4, APEH, IL12B, BACH2, IRF5, BLK, CARD9, JAK2	PC1
query_1	TRUE	1.04046876334724e-06	392	107	16	0.149532710280374	0.0408163265306122	GO:0002521	GO:BP	leukocyte differentiation	16592	1175	GO:0030097|GO:0030154	TAS,ISS,TAS,TAS,ISS,IMP IBA,ISS TAS,ISS IBA,ISS TAS,IGI NAS,TAS,IC,IDA IBA TAS,IDA ISS,IBA,ISS IC	ENSG00000134460,ENSG00000152804,ENSG00000185507,ENSG00000123374,ENSG00000140968,ENSG00000141655,ENSG00000245848,ENSG00000134242,ENSG00000081237,ENSG00000136634,ENSG00000100985,ENSG00000115232,ENSG00000163599,ENSG00000113302,ENSG00000136573,ENSG00000162594	IL2RA, HHEX, IRF7, CDK2, IRF8, TNFRSF11A, CEBPA, PTPN22, PTPRC, IL10, IL23R, MMP9, ITGA4, CTLA4, IL12B, BLK	PC1
query_1	TRUE	1.10746817542521e-06	2216	107	38	0.355140186915888	0.0171480144404332	GO:0071310	GO:BP	cellular response to organic substance	16592	19397	GO:0010033|GO:0070887	IMP,TAS,ISS,IDA IMP,TAS,IDA TAS,TAS,IDA IMP TAS,IDA TAS,IBA,IDA IEP ISS IBA TAS,IBA TAS,IMP ISS IBA TAS,TAS,IDA NAS,ISS IBA,IBA,IDA IMP,IBA,ISS,IDA TAS NAS,TAS,TAS,TAS,IDA IMP TAS,TAS,IDA ISS,IGI,IDA IMP,IGI IBA TAS,IMP IBA TAS,ISS,IDA TAS,TAS,IDA ISS IBA TAS,IBA,IBA TAS,IDA	ENSG00000165806,ENSG00000134460,ENSG00000152804,ENSG00000069696,ENSG00000185507,ENSG00000170345,ENSG00000140678,ENSG00000167207,ENSG00000140968,ENSG00000108688,ENSG00000108691,ENSG00000172156,ENSG00000141655,ENSG00000099817,ENSG00000245848,ENSG00000127666,ENSG00000105550,ENSG00000134242,ENSG00000173110,ENSG00000081237,ENSG00000136634,ENSG00000142224,ENSG00000162891,ENSG00000100985,ENSG00000100385,ENSG00000278195,ENSG00000100311,ENSG00000115232,ENSG00000178623,ENSG00000113302,ENSG00000145623,ENSG00000091138,ENSG00000128604,ENSG00000181634,ENSG00000096968,ENSG00000149212,ENSG00000162594,ENSG00000116288	CASP7, IL2RA, HHEX, DRD4, IRF7, SESN3, FOS, ITGAX, NOD2, IRF8, CCL7, CCL2, CCL11, TNFRSF11A, POLR2E, CEBPA, TICAM1, FGF21, PTPN22, HSPA6, PTPRC, IL10, IL19, IL20, IL23R, PARK7, MMP9, IL2RB, SSTR3, PDGFB, ITGA4, GPR35, IL12B, OSMR, SLC26A3, IRF5, TNFSF15, JAK2	PC1
query_1	TRUE	2.47375765036906e-06	482	107	17	0.158878504672897	0.0352697095435685	GO:0050727	GO:BP	regulation of inflammatory response	16592	15324	GO:0006954|GO:0031347|GO:0032101	TAS,ISS,IC,ISS,ISS,IDA IBA,TAS,TAS,TAS,IDA TAS NAS,TAS,TAS,IC,IC,IDA,IDA,ISS	ENSG00000070031,ENSG00000179630,ENSG00000167207,ENSG00000141655,ENSG00000245848,ENSG00000141965,ENSG00000143226,ENSG00000203747,ENSG00000081237,ENSG00000136634,ENSG00000162891,ENSG00000100985,ENSG00000113302,ENSG00000145623,ENSG00000104415,ENSG00000096968,ENSG00000116288	SCT, LACC1, NOD2, TNFRSF11A, CEBPA, FEM1A, FCGR2A, FCGR3A, PTPRC, IL10, IL20, PARK7, MMP9, IL12B, OSMR, CCN4, JAK2	PC1
query_1	TRUE	8.27248295025213e-06	1135	107	25	0.233644859813084	0.0220264317180617	GO:0045321	GO:BP	leukocyte activation	16592	13259	GO:0001775|GO:0002376	TAS,ISS,ISS TAS,TAS,IMP,TAS,IDA ISS,ISS,ISS,ISS,IBA,IDA IMP ISS IBA,TAS,TAS,IMP ISS TAS,IDA IGI NAS,TAS,IMP,IC,IDA IMP IBA TAS,TAS,IDA ISS IC,IBA,ISS,ISS IC	ENSG00000134460,ENSG00000152804,ENSG00000139370,ENSG00000111540,ENSG00000172575,ENSG00000140678,ENSG00000167207,ENSG00000140968,ENSG00000108691,ENSG00000245848,ENSG00000127666,ENSG00000134242,ENSG00000143226,ENSG00000173110,ENSG00000081237,ENSG00000136634,ENSG00000100985,ENSG00000198026,ENSG00000115232,ENSG00000163599,ENSG00000164062,ENSG00000113302,ENSG00000136573,ENSG00000096968,ENSG00000162594	IL2RA, HHEX, SLC15A4, RAB5B, RASGRP1, ITGAX, NOD2, IRF8, CCL2, CEBPA, TICAM1, PTPN22, FCGR2A, HSPA6, PTPRC, IL10, IL23R, MMP9, ZNF335, ITGA4, CTLA4, APEH, IL12B, BLK, JAK2	PC1
query_1	TRUE	9.93761076835442e-06	1513	107	29	0.271028037383178	0.0191672174487773	GO:0002682	GO:BP	regulation of immune system process	16592	1332	GO:0002376|GO:0050789	TAS,IMP TAS,TAS,IDA TAS,ISS,IDA ISS,IDA,TAS,IMP,IDA IMP ISS,IDA,IDA ISS,ISS,ISS IBA,IDA IMP IBA TAS NAS IC,IBA TAS,IBA TAS,IDA IMP ISS TAS,IDA IGI TAS NAS,IMP,IBA,TAS,IDA IMP IBA TAS,IDA ISS IC,IDA IBA TAS,TAS,TAS,IDA ISS IC,ISS	ENSG00000136754,ENSG00000134460,ENSG00000070031,ENSG00000185507,ENSG00000135148,ENSG00000139370,ENSG00000179630,ENSG00000170345,ENSG00000172575,ENSG00000167207,ENSG00000108688,ENSG00000108691,ENSG00000245848,ENSG00000127666,ENSG00000134242,ENSG00000143226,ENSG00000203747,ENSG00000081237,ENSG00000136634,ENSG00000198026,ENSG00000160185,ENSG00000115232,ENSG00000163599,ENSG00000113302,ENSG00000136573,ENSG00000187796,ENSG00000096968,ENSG00000162594,ENSG00000116288	ABI1, IL2RA, SCT, IRF7, TRAFD1, SLC15A4, LACC1, FOS, RASGRP1, NOD2, CCL7, CCL2, CEBPA, TICAM1, PTPN22, FCGR2A, FCGR3A, PTPRC, IL10, IL23R, PARK7, ZNF335, UBASH3A, ITGA4, CTLA4, IL12B, BLK, CARD9, JAK2	PC1
query_1	TRUE	9.93761076835442e-06	2754	107	41	0.383177570093458	0.0148874364560639	GO:0007166	GO:BP	cell surface receptor signaling pathway	16592	3079	GO:0007165	TAS,TAS,IMP ISS,ISS,TAS,IDA TAS,TAS,ISS TAS,TAS,IBA,IDA IBA TAS,IBA TAS,IMP ISS IBA TAS,TAS,IDA NAS,IBA,IBA,IDA IMP IBA TAS NAS,IBA TAS,IBA TAS,IDA IGI ISS TAS,IDA TAS,TAS,TAS,IMP TAS,IBA,IDA IMP TAS,IDA IBA,IMP IBA,TAS,IDA IMP,IDA IGI IBA TAS,IMP IBA TAS,IDA TAS,IDA IBA TAS,TAS,TAS,IDA IGI ISS IBA TAS,IMP ISS IBA TAS,IBA TAS IC,IMP IC	ENSG00000136754,ENSG00000134460,ENSG00000152804,ENSG00000069696,ENSG00000185507,ENSG00000170345,ENSG00000140678,ENSG00000167207,ENSG00000140968,ENSG00000108688,ENSG00000108691,ENSG00000172156,ENSG00000141655,ENSG00000099817,ENSG00000245848,ENSG00000127666,ENSG00000105550,ENSG00000134242,ENSG00000143226,ENSG00000203747,ENSG00000081237,ENSG00000136634,ENSG00000142224,ENSG00000162891,ENSG00000100985,ENSG00000160185,ENSG00000100385,ENSG00000100311,ENSG00000163599,ENSG00000130561,ENSG00000178623,ENSG00000113302,ENSG00000145623,ENSG00000128604,ENSG00000136573,ENSG00000181634,ENSG00000187796,ENSG00000096968,ENSG00000065361,ENSG00000162594,ENSG00000116288	ABI1, IL2RA, HHEX, DRD4, IRF7, ERBB3, FOS, ITGAX, NOD2, IRF8, CCL7, CCL2, CCL11, TNFRSF11A, POLR2E, CEBPA, TICAM1, FGF21, PTPN22, FCGR2A, FCGR3A, PTPRC, IL10, IL19, IL20, IL23R, PARK7, MMP9, UBASH3A, IL2RB, PDGFB, CTLA4, SAG, GPR35, IL12B, OSMR, IRF5, BLK, TNFSF15, CARD9, JAK2	PC1
query_1	TRUE	1.12497250818574e-05	2332	107	37	0.345794392523364	0.0158662092624357	GO:0009605	GO:BP	response to external stimulus	16592	3990	GO:0050896	ISS TAS,IDA TAS,ISS,IDA,ISS,IMP,IDA IMP IBA NAS IC,IDA TAS,IDA IBA TAS IC,IDA IEP ISS IBA TAS NAS,IDA IBA TAS,ISS NAS,ISS,ISS IBA,IDA IBA,IBA,IMP IBA IC,TAS,TAS,ISS TAS,IDA TAS NAS,TAS,TAS,IDA,IC,IGI,TAS,IDA ISS IC,IC,IDA ISS TAS,IBA,IDA,TAS,IDA ISS TAS,IMP IBA,IDA ISS IC,ISS	ENSG00000070031,ENSG00000185507,ENSG00000135148,ENSG00000139370,ENSG00000179630,ENSG00000172575,ENSG00000167207,ENSG00000140968,ENSG00000108688,ENSG00000108691,ENSG00000172156,ENSG00000141655,ENSG00000245848,ENSG00000127666,ENSG00000141965,ENSG00000142233,ENSG00000134242,ENSG00000143226,ENSG00000203747,ENSG00000081237,ENSG00000136634,ENSG00000162891,ENSG00000100985,ENSG00000100311,ENSG00000078098,ENSG00000115232,ENSG00000130561,ENSG00000113302,ENSG00000145623,ENSG00000128604,ENSG00000136573,ENSG00000104415,ENSG00000187796,ENSG00000096968,ENSG00000149212,ENSG00000162594,ENSG00000116288	SCT, IRF7, SESN3, TRAFD1, SLC15A4, LACC1, RASGRP1, NOD2, IRF8, CCL7, CCL2, CCL11, TNFRSF11A, CEBPA, TICAM1, FEM1A, NTN5, PTPN22, FCGR2A, FCGR3A, PTPRC, IL10, IL20, IL23R, PARK7, MMP9, PDGFB, FAP, ITGA4, SAG, IL12B, OSMR, IRF5, BLK, CCN4, CARD9, JAK2	PC1
query_1	TRUE	1.3054821791519e-05	2568	107	39	0.364485981308411	0.0151869158878505	GO:0010033	GO:BP	response to organic substance	16592	4320	GO:0042221	IMP,TAS,ISS,IDA IBA,IDA IMP ISS TAS,TAS,IDA TAS,TAS,IDA IMP IBA TAS,IDA TAS,IBA,IDA IEP ISS IBA TAS,IBA TAS,IMP ISS IBA TAS,TAS,IDA NAS,IMP ISS IBA,IBA,IDA IMP,IBA TAS,ISS,IDA TAS NAS,TAS,TAS,ISS TAS,IDA IMP TAS,TAS,IDA ISS,IGI,IDA IMP,IGI IBA TAS,IDA IMP IBA TAS,ISS,IDA TAS,TAS,IDA ISS IBA TAS,IBA,IDA IBA TAS,IDA	ENSG00000165806,ENSG00000134460,ENSG00000152804,ENSG00000180176,ENSG00000069696,ENSG00000185507,ENSG00000170345,ENSG00000140678,ENSG00000167207,ENSG00000140968,ENSG00000108688,ENSG00000108691,ENSG00000172156,ENSG00000141655,ENSG00000099817,ENSG00000245848,ENSG00000127666,ENSG00000105550,ENSG00000134242,ENSG00000173110,ENSG00000081237,ENSG00000136634,ENSG00000142224,ENSG00000162891,ENSG00000100985,ENSG00000100385,ENSG00000278195,ENSG00000100311,ENSG00000115232,ENSG00000178623,ENSG00000113302,ENSG00000145623,ENSG00000091138,ENSG00000128604,ENSG00000181634,ENSG00000096968,ENSG00000149212,ENSG00000162594,ENSG00000116288	CASP7, IL2RA, HHEX, TH, DRD4, IRF7, SESN3, FOS, ITGAX, NOD2, IRF8, CCL7, CCL2, CCL11, TNFRSF11A, POLR2E, CEBPA, TICAM1, FGF21, PTPN22, HSPA6, PTPRC, IL10, IL19, IL20, IL23R, PARK7, MMP9, IL2RB, SSTR3, PDGFB, ITGA4, GPR35, IL12B, OSMR, SLC26A3, IRF5, TNFSF15, JAK2	PC1
query_1	TRUE	1.48698129937973e-05	934	107	22	0.205607476635514	0.0235546038543897	GO:0002684	GO:BP	positive regulation of immune system process	16592	1334	GO:0002376|GO:0002682|GO:0048518	TAS,IDA,IDA,IMP,IDA IMP ISS,IDA,ISS,ISS,ISS IBA,IDA IBA TAS NAS,TAS,TAS,IDA IMP ISS TAS,IGI,IMP,IBA,IMP IBA TAS,IDA ISS IC,IDA IBA TAS,TAS,IDA ISS IC,ISS	ENSG00000136754,ENSG00000139370,ENSG00000179630,ENSG00000172575,ENSG00000167207,ENSG00000108688,ENSG00000108691,ENSG00000245848,ENSG00000127666,ENSG00000134242,ENSG00000143226,ENSG00000203747,ENSG00000081237,ENSG00000136634,ENSG00000198026,ENSG00000160185,ENSG00000163599,ENSG00000113302,ENSG00000136573,ENSG00000187796,ENSG00000162594,ENSG00000116288	ABI1, SLC15A4, LACC1, RASGRP1, NOD2, CCL7, CCL2, CEBPA, TICAM1, PTPN22, FCGR2A, FCGR3A, PTPRC, IL10, IL23R, PARK7, ZNF335, UBASH3A, CTLA4, IL12B, BLK, CARD9	PC1
query_1	TRUE	1.50973434180768e-05	1280	107	26	0.242990654205607	0.0203125	GO:0001775	GO:BP	cell activation	16592	561	GO:0009987	TAS,ISS,ISS TAS,TAS,IMP,TAS,IDA ISS,ISS,ISS,ISS,IBA,IDA IMP ISS IBA,TAS,TAS,IMP ISS TAS,IDA IGI NAS,TAS,IMP,IDA,IC,IDA IMP IBA TAS,TAS,IDA ISS IC,IBA,ISS,ISS IC	ENSG00000134460,ENSG00000152804,ENSG00000139370,ENSG00000111540,ENSG00000172575,ENSG00000140678,ENSG00000167207,ENSG00000140968,ENSG00000108691,ENSG00000245848,ENSG00000127666,ENSG00000134242,ENSG00000143226,ENSG00000173110,ENSG00000081237,ENSG00000136634,ENSG00000100985,ENSG00000198026,ENSG00000100311,ENSG00000115232,ENSG00000163599,ENSG00000164062,ENSG00000113302,ENSG00000136573,ENSG00000096968,ENSG00000162594	IL2RA, HHEX, SLC15A4, RAB5B, RASGRP1, ITGAX, NOD2, IRF8, CCL2, CEBPA, TICAM1, PTPN22, FCGR2A, HSPA6, PTPRC, IL10, IL23R, MMP9, ZNF335, PDGFB, ITGA4, CTLA4, APEH, IL12B, BLK, JAK2	PC1
query_1	TRUE	2.0885274989517e-05	3564	107	47	0.439252336448598	0.0131874298540965	GO:0006950	GO:BP	response to stress	16592	2897	GO:0050896	IBA,IDA IBA,ISS NAS,TAS,IDA TAS,ISS,IDA,TAS,ISS,IDA IMP TAS,IMP,IDA IBA TAS NAS IC,IDA TAS,IBA,IDA IEP ISS IBA TAS,IBA TAS,ISS,TAS,ISS,ISS,ISS IBA,IDA IBA,IMP IBA IC,TAS,IDA IMP IBA TAS,TAS,ISS TAS,IMP IBA,IDA ISS TAS NAS,TAS,IDA TAS,IDA,IDA NAS,IC,IMP,IDA ISS IC,IDA,IC,ISS TAS,IBA,IDA,IDA TAS,IDA TAS,IMP IBA,NAS,IDA ISS IC,IDA IMP IGI ISS	ENSG00000134460,ENSG00000180176,ENSG00000069696,ENSG00000070031,ENSG00000185507,ENSG00000135148,ENSG00000139370,ENSG00000123374,ENSG00000179630,ENSG00000170345,ENSG00000172575,ENSG00000167207,ENSG00000140968,ENSG00000108688,ENSG00000108691,ENSG00000172156,ENSG00000141655,ENSG00000099817,ENSG00000167468,ENSG00000245848,ENSG00000127666,ENSG00000141965,ENSG00000134242,ENSG00000143226,ENSG00000173110,ENSG00000203747,ENSG00000081237,ENSG00000178828,ENSG00000136634,ENSG00000162891,ENSG00000100985,ENSG00000124140,ENSG00000100311,ENSG00000078098,ENSG00000163599,ENSG00000113302,ENSG00000164609,ENSG00000145623,ENSG00000128604,ENSG00000136573,ENSG00000104415,ENSG00000187796,ENSG00000096968,ENSG00000149212,ENSG00000065361,ENSG00000162594,ENSG00000116288	IL2RA, TH, DRD4, SCT, IRF7, SESN3, TRAFD1, SLC15A4, ERBB3, CDK2, LACC1, FOS, RASGRP1, NOD2, IRF8, CCL7, CCL2, CCL11, TNFRSF11A, POLR2E, GPX4, CEBPA, TICAM1, FEM1A, PTPN22, FCGR2A, HSPA6, FCGR3A, PTPRC, RNF186, IL10, IL20, IL23R, PARK7, MMP9, SLC12A5, PDGFB, FAP, CTLA4, IL12B, SLU7, OSMR, IRF5, BLK, CCN4, CARD9, JAK2	PC1
query_1	TRUE	3.18505374116322e-05	180	107	10	0.0934579439252336	0.0555555555555556	GO:0002699	GO:BP	positive regulation of immune effector process	16592	1349	GO:0002252|GO:0002684|GO:0002697	IDA,IMP,IMP,ISS IBA,IBA,IMP ISS,IGI,IDA ISS,IBA,ISS	ENSG00000179630,ENSG00000172575,ENSG00000167207,ENSG00000127666,ENSG00000134242,ENSG00000081237,ENSG00000136634,ENSG00000113302,ENSG00000136573,ENSG00000162594	LACC1, RASGRP1, NOD2, TICAM1, PTPN22, PTPRC, IL10, IL23R, IL12B, BLK	PC1
query_1	TRUE	3.21364087456014e-05	181	107	10	0.0934579439252336	0.0552486187845304	GO:0070374	GO:BP	positive regulation of ERK1 and ERK2 cascade	16592	18877	GO:0043410|GO:0070371|GO:0070372	IMP,ISS,IBA,IBA,IBA,IMP,IDA,IMP IBA,ISS,IDA IBA	ENSG00000172575,ENSG00000167207,ENSG00000108688,ENSG00000108691,ENSG00000172156,ENSG00000141655,ENSG00000105550,ENSG00000134242,ENSG00000081237,ENSG00000100311	RASGRP1, NOD2, CCL7, CCL2, CCL11, TNFRSF11A, FGF21, PTPN22, PTPRC, PDGFB	PC1
query_1	TRUE	5.93068910372762e-05	301	107	12	0.11214953271028	0.0398671096345515	GO:1903131	GO:BP	mononuclear cell differentiation	16592	26209	GO:0002521	TAS,ISS,TAS,ISS,ISS IBA,ISS TAS,IGI NAS,IC,IDA IBA TAS,IDA ISS,IBA,ISS	ENSG00000134460,ENSG00000152804,ENSG00000185507,ENSG00000140968,ENSG00000134242,ENSG00000081237,ENSG00000136634,ENSG00000115232,ENSG00000163599,ENSG00000113302,ENSG00000136573,ENSG00000162594	IL2RA, HHEX, IRF7, IRF8, PTPN22, PTPRC, IL10, IL23R, ITGA4, CTLA4, IL12B, BLK	PC1
query_1	TRUE	5.93068910372762e-05	422	107	14	0.130841121495327	0.033175355450237	GO:0001819	GO:BP	positive regulation of cytokine production	16592	597	GO:0001816|GO:0001817|GO:0010628|GO:0051240	IDA IMP TAS,IDA,IMP,IDA IMP ISS,TAS,ISS IBA,IMP,ISS,IDA,IDA IMP TAS,IDA IC,ISS,IDA TAS IC,IDA	ENSG00000185507,ENSG00000179630,ENSG00000172575,ENSG00000167207,ENSG00000099817,ENSG00000127666,ENSG00000134242,ENSG00000081237,ENSG00000136634,ENSG00000113302,ENSG00000128604,ENSG00000096968,ENSG00000162594,ENSG00000116288	IRF7, LACC1, RASGRP1, NOD2, POLR2E, TICAM1, PTPN22, PTPRC, IL10, IL23R, PARK7, IL12B, IRF5, JAK2	PC1
query_1	TRUE	5.93068910372762e-05	2751	107	39	0.364485981308411	0.0141766630316249	GO:0070887	GO:BP	cellular response to chemical stimulus	16592	19167	GO:0042221|GO:0051716	IMP,TAS,ISS,IDA IMP,TAS,TAS,IDA IMP TAS,TAS,IDA IMP TAS,IDA TAS,IDA IBA IC,IDA IEP ISS IBA TAS,IDA IBA TAS,IMP ISS IBA TAS NAS,TAS,IDA NAS,ISS IBA,IBA,IDA IMP,IBA,ISS,IDA ISS TAS NAS,TAS,TAS,IDA TAS,IDA IMP TAS,TAS,IDA ISS,IGI,IDA IMP,IGI IBA TAS,IMP IBA TAS,ISS,IDA TAS,TAS,IDA ISS IBA TAS,IBA,IBA TAS,IDA IMP IGI	ENSG00000165806,ENSG00000134460,ENSG00000152804,ENSG00000069696,ENSG00000185507,ENSG00000123374,ENSG00000170345,ENSG00000140678,ENSG00000167207,ENSG00000140968,ENSG00000108688,ENSG00000108691,ENSG00000172156,ENSG00000141655,ENSG00000099817,ENSG00000245848,ENSG00000127666,ENSG00000105550,ENSG00000134242,ENSG00000173110,ENSG00000081237,ENSG00000136634,ENSG00000142224,ENSG00000162891,ENSG00000100985,ENSG00000100385,ENSG00000278195,ENSG00000100311,ENSG00000115232,ENSG00000178623,ENSG00000113302,ENSG00000145623,ENSG00000091138,ENSG00000128604,ENSG00000181634,ENSG00000096968,ENSG00000149212,ENSG00000162594,ENSG00000116288	CASP7, IL2RA, HHEX, DRD4, IRF7, SESN3, CDK2, FOS, ITGAX, NOD2, IRF8, CCL7, CCL2, CCL11, TNFRSF11A, POLR2E, CEBPA, TICAM1, FGF21, PTPN22, HSPA6, PTPRC, IL10, IL19, IL20, IL23R, PARK7, MMP9, IL2RB, SSTR3, PDGFB, ITGA4, GPR35, IL12B, OSMR, SLC26A3, IRF5, TNFSF15, JAK2	PC1
query_1	TRUE	6.96665295478775e-05	3862	107	48	0.448598130841121	0.0124287933713102	GO:0048583	GO:BP	regulation of response to stimulus	16592	14940	GO:0050789|GO:0050896	TAS,IMP ISS,IDA,TAS,IDA ISS TAS,ISS,IDA IMP ISS,TAS,ISS,TAS,IMP,IDA IMP ISS IBA TAS IC,IDA IBA,IDA ISS IBA,IBA,IMP ISS,ISS,IMP HMP ISS IBA TAS,IDA IBA,IMP IBA,IDA,IDA IMP IBA TAS NAS IC,IBA TAS,IBA TAS,IDA IGI ISS TAS,IDA IMP,IDA IMP IGI ISS TAS NAS,TAS,IMP TAS,IBA,IDA IMP IBA TAS,IC,TAS,IMP IBA,IBA TAS,IBA,IMP,IDA IGI ISS TAS IC,IC,TAS,IDA IBA TAS,IDA,IDA IEP IBA TAS,IDA IGI ISS TAS,IMP IBA,IDA TAS,IDA ISS IC,IDA IMP IGI ISS IC	ENSG00000136754,ENSG00000152804,ENSG00000069696,ENSG00000070031,ENSG00000185507,ENSG00000135148,ENSG00000139370,ENSG00000123374,ENSG00000179630,ENSG00000170345,ENSG00000172575,ENSG00000167207,ENSG00000108688,ENSG00000108691,ENSG00000172156,ENSG00000141655,ENSG00000245848,ENSG00000127666,ENSG00000141965,ENSG00000105538,ENSG00000105550,ENSG00000134242,ENSG00000143226,ENSG00000203747,ENSG00000081237,ENSG00000169914,ENSG00000136634,ENSG00000162891,ENSG00000100985,ENSG00000160185,ENSG00000100311,ENSG00000078098,ENSG00000115232,ENSG00000163599,ENSG00000130561,ENSG00000178623,ENSG00000213626,ENSG00000113302,ENSG00000145623,ENSG00000164691,ENSG00000136573,ENSG00000104415,ENSG00000187796,ENSG00000096968,ENSG00000149212,ENSG00000065361,ENSG00000162594,ENSG00000116288	ABI1, HHEX, DRD4, SCT, IRF7, SESN3, TRAFD1, SLC15A4, ERBB3, CDK2, LACC1, FOS, RASGRP1, NOD2, CCL7, CCL2, CCL11, TNFRSF11A, CEBPA, TICAM1, FEM1A, RASIP1, FGF21, PTPN22, FCGR2A, FCGR3A, PTPRC, OTUD3, IL10, IL20, IL23R, PARK7, MMP9, UBASH3A, PDGFB, FAP, ITGA4, CTLA4, SAG, GPR35, LBH, IL12B, OSMR, TAGAP, BLK, CCN4, CARD9, JAK2	PC1
query_1	TRUE	6.96665295478775e-05	716	107	18	0.168224299065421	0.0251396648044693	GO:0008284	GO:BP	positive regulation of cell population proliferation	16592	3581	GO:0008283|GO:0042127|GO:0048522	IDA IBA,IMP,ISS,IDA,TAS,IBA,IBA,IMP ISS,ISS,IMP,IMP ISS,IDA IBA,IMP,IDA IMP,IGI IBA,ISS,IBA,IC	ENSG00000123374,ENSG00000140678,ENSG00000167207,ENSG00000172156,ENSG00000141655,ENSG00000105550,ENSG00000134242,ENSG00000081237,ENSG00000136634,ENSG00000100985,ENSG00000198026,ENSG00000100311,ENSG00000115232,ENSG00000113302,ENSG00000145623,ENSG00000104415,ENSG00000065361,ENSG00000162594	ERBB3, CDK2, ITGAX, NOD2, CCL11, TNFRSF11A, FGF21, PTPN22, PTPRC, IL10, IL23R, MMP9, ZNF335, PDGFB, ITGA4, IL12B, OSMR, CCN4	PC1
query_1	TRUE	7.72508804268381e-05	1055	107	22	0.205607476635514	0.0208530805687204	GO:0050776	GO:BP	regulation of immune response	16592	15359	GO:0002682|GO:0006955|GO:0048583	TAS,TAS,IDA TAS,ISS,IDA ISS,TAS,IMP,IMP,IDA IBA TAS NAS IC,IBA TAS,IBA TAS,IDA ISS TAS,IGI TAS NAS,IBA,TAS,IMP IBA,IDA ISS,IDA IBA TAS,TAS,TAS,IDA ISS,ISS	ENSG00000136754,ENSG00000070031,ENSG00000185507,ENSG00000135148,ENSG00000139370,ENSG00000170345,ENSG00000172575,ENSG00000167207,ENSG00000134242,ENSG00000143226,ENSG00000203747,ENSG00000081237,ENSG00000136634,ENSG00000160185,ENSG00000115232,ENSG00000163599,ENSG00000113302,ENSG00000136573,ENSG00000187796,ENSG00000096968,ENSG00000162594,ENSG00000116288	ABI1, SCT, IRF7, TRAFD1, SLC15A4, FOS, RASGRP1, NOD2, PTPN22, FCGR2A, FCGR3A, PTPRC, IL10, IL23R, PARK7, UBASH3A, ITGA4, CTLA4, IL12B, BLK, CARD9, JAK2	PC1
query_1	TRUE	7.72508804268381e-05	724	107	18	0.168224299065421	0.0248618784530387	GO:0002520	GO:BP	immune system development	16592	1174	GO:0002376|GO:0048731	IMP TAS,ISS,TAS,ISS,TAS,ISS,IMP IBA,ISS IBA TAS NAS,ISS IBA,IMP ISS TAS,IGI TAS NAS,TAS,IC,IDA IBA TAS,IDA ISS,IBA,ISS IBA,ISS IC	ENSG00000134460,ENSG00000152804,ENSG00000185507,ENSG00000139370,ENSG00000123374,ENSG00000140968,ENSG00000141655,ENSG00000245848,ENSG00000134242,ENSG00000081237,ENSG00000136634,ENSG00000100985,ENSG00000115232,ENSG00000163599,ENSG00000113302,ENSG00000136573,ENSG00000096968,ENSG00000162594	IL2RA, HHEX, IRF7, SLC15A4, CDK2, IRF8, TNFRSF11A, CEBPA, PTPN22, PTPRC, IL10, IL23R, MMP9, ITGA4, CTLA4, IL12B, BLK, JAK2	PC1
