#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
IL22RA2	TGFBR2	9606.ENSP00000296980	9606.ENSP00000351905	0	0	0	0	0	0	0	0.154	0.154
IL22RA2	TNFRSF14	9606.ENSP00000296980	9606.ENSP00000347948	0	0	0	0	0	0	0	0.165	0.165
IL22RA2	ITGAX	9606.ENSP00000296980	9606.ENSP00000454623	0	0	0	0	0	0	0	0.170	0.169
IL22RA2	TNFSF15	9606.ENSP00000296980	9606.ENSP00000363157	0	0	0	0	0	0	0	0.174	0.174
IL22RA2	TNFSF14	9606.ENSP00000296980	9606.ENSP00000469049	0	0	0	0	0	0	0	0.193	0.193
IL22RA2	NOD2	9606.ENSP00000296980	9606.ENSP00000300589	0	0	0	0	0	0	0	0.195	0.195
IL22RA2	IL7R	9606.ENSP00000296980	9606.ENSP00000306157	0	0	0	0	0	0	0	0.246	0.245
IL22RA2	IL2RA	9606.ENSP00000296980	9606.ENSP00000369293	0	0	0	0	0	0	0	0.272	0.272
IL22RA2	IL23R	9606.ENSP00000296980	9606.ENSP00000321345	0	0	0	0	0	0	0	0.276	0.276
IL22RA2	TAGAP	9606.ENSP00000296980	9606.ENSP00000356033	0	0	0	0	0	0	0	0.337	0.337
IL22RA2	MUC1	9606.ENSP00000296980	9606.ENSP00000484824	0	0	0	0	0	0	0	0.357	0.357
IL22RA2	TSLP	9606.ENSP00000296980	9606.ENSP00000339804	0	0	0	0	0	0	0.600	0.090	0.620
IL22RA2	JAK2	9606.ENSP00000296980	9606.ENSP00000371067	0	0	0	0	0	0	0.600	0.096	0.622
IL23R	SLC22A4	9606.ENSP00000321345	9606.ENSP00000200652	0	0	0	0	0	0	0	0.469	0.469
IL23R	IL2RB	9606.ENSP00000321345	9606.ENSP00000216223	0	0	0	0	0.062	0	0	0.304	0.319
IL23R	IL4	9606.ENSP00000321345	9606.ENSP00000231449	0	0	0	0	0	0	0.600	0.602	0.833
IL23R	SLC22A5	9606.ENSP00000321345	9606.ENSP00000245407	0	0	0	0	0	0	0	0.413	0.412
IL23R	IRF1	9606.ENSP00000321345	9606.ENSP00000245414	0	0	0	0	0	0	0	0.249	0.248
IL23R	LIF	9606.ENSP00000321345	9606.ENSP00000249075	0	0	0	0	0	0	0.600	0.135	0.639
IL23R	NDFIP1	9606.ENSP00000321345	9606.ENSP00000253814	0	0	0	0	0	0	0	0.182	0.182
IL23R	KIAA1109	9606.ENSP00000321345	9606.ENSP00000264501	0	0	0	0	0	0	0	0.260	0.260
IL23R	STAT3	9606.ENSP00000321345	9606.ENSP00000264657	0	0	0	0	0	0.213	0.900	0.741	0.977
IL23R	IRF8	9606.ENSP00000321345	9606.ENSP00000268638	0	0	0	0	0	0	0	0.341	0.341
IL23R	OSMR	9606.ENSP00000321345	9606.ENSP00000274276	0	0	0	0	0	0	0	0.188	0.188
IL23R	SLC9A4	9606.ENSP00000321345	9606.ENSP00000295269	0	0	0	0	0	0	0	0.262	0.262
IL23R	STAT6	9606.ENSP00000321345	9606.ENSP00000300134	0	0	0	0	0	0	0	0.391	0.390
IL23R	NOD2	9606.ENSP00000321345	9606.ENSP00000300589	0	0	0	0	0	0	0	0.785	0.785
IL23R	IL7R	9606.ENSP00000321345	9606.ENSP00000306157	0	0	0	0	0.065	0	0	0.521	0.533
IL23R	TNIP1	9606.ENSP00000321345	9606.ENSP00000317891	0	0	0	0	0	0	0	0.565	0.565
IL23R	ITK	9606.ENSP00000321345	9606.ENSP00000398655	0	0	0	0	0.059	0	0	0.138	0.154
IL23R	SYK	9606.ENSP00000321345	9606.ENSP00000364907	0	0	0	0	0	0	0	0.161	0.161
IL23R	UBE2L3	9606.ENSP00000321345	9606.ENSP00000400906	0	0	0	0	0	0	0	0.173	0.173
IL23R	PADI4	9606.ENSP00000321345	9606.ENSP00000364597	0	0	0	0	0	0	0	0.180	0.179
IL23R	MMP9	9606.ENSP00000321345	9606.ENSP00000361405	0	0	0	0	0	0	0	0.181	0.181
IL23R	TGFBR2	9606.ENSP00000321345	9606.ENSP00000351905	0	0	0	0	0	0	0	0.194	0.194
IL23R	ITLN1	9606.ENSP00000321345	9606.ENSP00000323587	0	0	0	0	0	0	0	0.197	0.197
IL23R	TGFBR1	9606.ENSP00000321345	9606.ENSP00000364133	0	0	0	0	0	0	0	0.217	0.217
IL23R	ITGA4	9606.ENSP00000321345	9606.ENSP00000380227	0	0	0	0	0	0	0	0.228	0.228
IL23R	ZPBP2	9606.ENSP00000321345	9606.ENSP00000335384	0	0	0	0	0	0	0	0.235	0.235
IL23R	TCF7	9606.ENSP00000321345	9606.ENSP00000340347	0	0	0	0	0	0	0	0.240	0.239
IL23R	TRAF1	9606.ENSP00000321345	9606.ENSP00000362994	0	0	0	0	0.052	0	0	0.234	0.242
IL23R	TAGAP	9606.ENSP00000321345	9606.ENSP00000356033	0	0	0	0	0	0	0	0.262	0.262
IL23R	SDCCAG3	9606.ENSP00000321345	9606.ENSP00000349929	0	0	0	0	0	0	0	0.292	0.292
IL23R	IRF5	9606.ENSP00000321345	9606.ENSP00000349770	0	0	0	0	0	0	0	0.400	0.400
IL23R	ORMDL3	9606.ENSP00000321345	9606.ENSP00000377724	0	0	0	0	0	0	0	0.401	0.401
IL23R	PTPRC	9606.ENSP00000321345	9606.ENSP00000411355	0	0	0	0	0.062	0	0	0.406	0.419
IL23R	KIF21B	9606.ENSP00000321345	9606.ENSP00000411831	0	0	0	0	0	0	0	0.456	0.456
IL23R	LACC1	9606.ENSP00000321345	9606.ENSP00000391747	0	0	0	0	0	0	0	0.460	0.459
IL23R	ITGAX	9606.ENSP00000321345	9606.ENSP00000454623	0	0	0	0	0.049	0	0	0.456	0.460
IL23R	IL2RA	9606.ENSP00000321345	9606.ENSP00000369293	0	0	0	0	0.062	0	0	0.505	0.516
IL23R	NKX2-3	9606.ENSP00000321345	9606.ENSP00000342828	0	0	0	0	0	0	0	0.560	0.560
IL23R	PTPN22	9606.ENSP00000321345	9606.ENSP00000352833	0	0	0	0	0.062	0	0	0.595	0.603
IL23R	TNFSF15	9606.ENSP00000321345	9606.ENSP00000363157	0	0	0	0	0	0	0	0.653	0.653
IL23R	IRGM	9606.ENSP00000321345	9606.ENSP00000428220	0	0	0	0	0	0	0	0.681	0.681
IL23R	TSLP	9606.ENSP00000321345	9606.ENSP00000339804	0	0	0	0	0	0	0.600	0.370	0.737
IL23R	MUC1	9606.ENSP00000321345	9606.ENSP00000484824	0	0	0	0	0	0	0.900	0.107	0.906
IL23R	JAK2	9606.ENSP00000321345	9606.ENSP00000371067	0	0	0	0	0	0.213	0.900	0.959	0.996
IL2RA	IL2RB	9606.ENSP00000369293	9606.ENSP00000216223	0	0	0	0	0.089	0.463	0.900	0.986	0.999
IL2RA	PIK3R2	9606.ENSP00000369293	9606.ENSP00000222254	0	0	0	0	0	0	0.500	0.067	0.513
IL2RA	IL4	9606.ENSP00000369293	9606.ENSP00000231449	0	0	0	0	0.064	0	0.600	0.753	0.899
IL2RA	IRF1	9606.ENSP00000369293	9606.ENSP00000245414	0	0	0	0	0.088	0	0	0.310	0.343
IL2RA	LIF	9606.ENSP00000369293	9606.ENSP00000249075	0	0	0	0	0	0	0.600	0.150	0.645
IL2RA	KIAA1109	9606.ENSP00000369293	9606.ENSP00000264501	0	0	0	0	0	0	0	0.261	0.261
IL2RA	STAT3	9606.ENSP00000369293	9606.ENSP00000264657	0	0	0	0	0	0.213	0.900	0.627	0.968
IL2RA	PRDX5	9606.ENSP00000369293	9606.ENSP00000265462	0	0	0	0	0	0	0	0.327	0.327
IL2RA	IRF8	9606.ENSP00000369293	9606.ENSP00000268638	0	0	0	0	0.140	0	0	0.391	0.453
IL2RA	SAMSN1	9606.ENSP00000369293	9606.ENSP00000285670	0	0	0	0	0.135	0	0	0.067	0.158
IL2RA	RETNLB	9606.ENSP00000369293	9606.ENSP00000295755	0	0	0	0	0	0	0	0.262	0.262
IL2RA	TRAT1	9606.ENSP00000369293	9606.ENSP00000295756	0	0	0	0	0.098	0	0	0.125	0.177
IL2RA	PPBP	9606.ENSP00000369293	9606.ENSP00000296028	0	0	0	0	0.066	0	0	0.150	0.172
IL2RA	STAT6	9606.ENSP00000369293	9606.ENSP00000300134	0	0	0	0	0	0	0	0.455	0.455
IL2RA	NOD2	9606.ENSP00000369293	9606.ENSP00000300589	0	0	0	0	0.099	0	0	0.261	0.305
IL2RA	PRKCB	9606.ENSP00000369293	9606.ENSP00000305355	0	0	0	0	0	0	0	0.157	0.157
IL2RA	IL7R	9606.ENSP00000369293	9606.ENSP00000306157	0	0	0	0	0.082	0	0	0.728	0.739
IL2RA	TNIP1	9606.ENSP00000369293	9606.ENSP00000317891	0	0	0	0	0	0	0	0.161	0.161
IL2RA	MALT1	9606.ENSP00000369293	9606.ENSP00000319279	0	0	0	0	0	0	0	0.261	0.261
IL2RA	TSLP	9606.ENSP00000369293	9606.ENSP00000339804	0	0	0	0	0	0	0.600	0.455	0.772
IL2RA	TCF7	9606.ENSP00000369293	9606.ENSP00000340347	0	0	0	0	0.062	0	0	0.429	0.441
IL2RA	TNFRSF14	9606.ENSP00000369293	9606.ENSP00000347948	0	0	0	0	0.079	0	0	0.297	0.325
IL2RA	SPRED2	9606.ENSP00000369293	9606.ENSP00000348753	0	0	0	0	0	0	0	0.260	0.260
IL2RA	IRF5	9606.ENSP00000369293	9606.ENSP00000349770	0	0	0	0	0.076	0	0	0.360	0.383
IL2RA	TGFBR2	9606.ENSP00000369293	9606.ENSP00000351905	0	0	0	0	0	0	0	0.257	0.256
IL2RA	PTPN22	9606.ENSP00000369293	9606.ENSP00000352833	0	0	0	0	0.107	0	0	0.708	0.728
IL2RA	TAGAP	9606.ENSP00000369293	9606.ENSP00000356033	0	0	0	0	0.105	0	0	0.393	0.433
IL2RA	RGS1	9606.ENSP00000369293	9606.ENSP00000356429	0	0	0	0	0.115	0	0	0.326	0.378
IL2RA	MMP9	9606.ENSP00000369293	9606.ENSP00000361405	0	0	0	0	0.065	0	0	0.240	0.259
IL2RA	PLAU	9606.ENSP00000369293	9606.ENSP00000361850	0	0	0	0	0	0	0	0.308	0.308
IL2RA	TRAF1	9606.ENSP00000369293	9606.ENSP00000362994	0	0	0	0	0.088	0	0	0.391	0.420
IL2RA	TNFSF15	9606.ENSP00000369293	9606.ENSP00000363157	0	0	0	0	0	0	0	0.240	0.240
IL2RA	PADI4	9606.ENSP00000369293	9606.ENSP00000364597	0	0	0	0	0.060	0	0	0.194	0.209
IL2RA	SYK	9606.ENSP00000369293	9606.ENSP00000364907	0	0	0	0	0.079	0	0.900	0.685	0.968
IL2RA	MUC1	9606.ENSP00000369293	9606.ENSP00000484824	0	0	0	0	0	0	0	0.155	0.154
IL2RA	IRGM	9606.ENSP00000369293	9606.ENSP00000428220	0	0	0	0	0	0	0	0.156	0.155
IL2RA	IRF7	9606.ENSP00000369293	9606.ENSP00000380697	0	0	0	0	0	0	0	0.167	0.167
IL2RA	SCHIP1	9606.ENSP00000369293	9606.ENSP00000404860	0	0	0	0	0	0	0	0.173	0.173
IL2RA	PVR	9606.ENSP00000369293	9606.ENSP00000402060	0	0	0	0	0	0	0	0.181	0.181
IL2RA	PMEL	9606.ENSP00000369293	9606.ENSP00000402758	0	0	0	0	0	0	0	0.220	0.220
IL2RA	ORMDL3	9606.ENSP00000369293	9606.ENSP00000377724	0	0	0	0	0	0	0	0.241	0.240
IL2RA	KIF21B	9606.ENSP00000369293	9606.ENSP00000411831	0	0	0	0	0	0	0	0.261	0.261
IL2RA	TNFSF14	9606.ENSP00000369293	9606.ENSP00000469049	0	0	0	0	0.089	0	0	0.242	0.279
IL2RA	ITGA4	9606.ENSP00000369293	9606.ENSP00000380227	0	0	0	0	0.062	0	0	0.335	0.349
IL2RA	ITK	9606.ENSP00000369293	9606.ENSP00000398655	0	0	0	0	0.078	0	0	0.325	0.351
IL2RA	RBM17	9606.ENSP00000369293	9606.ENSP00000388638	0	0	0	0	0	0	0	0.457	0.457
IL2RA	ITGAX	9606.ENSP00000369293	9606.ENSP00000454623	0	0	0	0	0.098	0	0	0.600	0.624
IL2RA	PTPRC	9606.ENSP00000369293	9606.ENSP00000411355	0	0	0	0	0.145	0	0	0.722	0.752
IL2RA	JAK2	9606.ENSP00000369293	9606.ENSP00000371067	0	0	0	0	0	0	0.800	0.391	0.872
IL2RB	MMP9	9606.ENSP00000216223	9606.ENSP00000361405	0	0	0	0	0.076	0	0	0.120	0.152
IL2RB	SP110	9606.ENSP00000216223	9606.ENSP00000258381	0	0	0	0	0.076	0	0	0.127	0.158
IL2RB	SLC22A5	9606.ENSP00000216223	9606.ENSP00000245407	0	0	0	0	0.062	0	0	0.143	0.161
IL2RB	SP140	9606.ENSP00000216223	9606.ENSP00000375899	0	0	0	0	0.164	0	0	0	0.163
IL2RB	IRF7	9606.ENSP00000216223	9606.ENSP00000380697	0	0	0	0	0.100	0	0	0.113	0.168
IL2RB	PADI4	9606.ENSP00000216223	9606.ENSP00000364597	0	0	0	0	0	0	0	0.188	0.188
IL2RB	TGFBR2	9606.ENSP00000216223	9606.ENSP00000351905	0	0	0	0	0	0	0	0.193	0.193
IL2RB	NOD2	9606.ENSP00000216223	9606.ENSP00000300589	0	0	0	0	0.163	0	0	0.100	0.214
IL2RB	WDR36	9606.ENSP00000216223	9606.ENSP00000423067	0	0	0	0	0	0	0	0.215	0.215
IL2RB	RASAL3	9606.ENSP00000216223	9606.ENSP00000341905	0	0	0	0	0.231	0	0	0	0.231
IL2RB	SPRED2	9606.ENSP00000216223	9606.ENSP00000348753	0	0	0	0	0	0	0	0.245	0.245
IL2RB	PVR	9606.ENSP00000216223	9606.ENSP00000402060	0	0	0	0	0	0	0	0.248	0.248
IL2RB	ZPBP2	9606.ENSP00000216223	9606.ENSP00000335384	0	0	0	0	0	0	0	0.272	0.272
IL2RB	STAT6	9606.ENSP00000216223	9606.ENSP00000300134	0	0	0	0	0.076	0	0	0.247	0.274
IL2RB	IRF1	9606.ENSP00000216223	9606.ENSP00000245414	0	0	0	0	0.118	0	0	0.216	0.279
IL2RB	TRAT1	9606.ENSP00000216223	9606.ENSP00000295756	0	0	0	0	0.202	0	0	0.135	0.280
IL2RB	IRF8	9606.ENSP00000216223	9606.ENSP00000268638	0	0	0	0	0.173	0	0	0.172	0.286
IL2RB	TNFRSF14	9606.ENSP00000216223	9606.ENSP00000347948	0	0	0	0	0.108	0	0	0.235	0.288
IL2RB	RGS1	9606.ENSP00000216223	9606.ENSP00000356429	0	0	0	0	0.195	0	0	0.167	0.301
IL2RB	PMEL	9606.ENSP00000216223	9606.ENSP00000402758	0	0	0	0	0	0	0	0.304	0.304
IL2RB	RETNLB	9606.ENSP00000216223	9606.ENSP00000295755	0	0	0	0	0	0	0	0.322	0.321
IL2RB	KAT2A	9606.ENSP00000216223	9606.ENSP00000225916	0	0	0	0	0	0	0	0.356	0.356
IL2RB	IRF5	9606.ENSP00000216223	9606.ENSP00000349770	0	0	0	0	0.076	0	0	0.332	0.357
IL2RB	TAGAP	9606.ENSP00000216223	9606.ENSP00000356033	0	0	0	0	0.275	0	0	0.165	0.369
IL2RB	TRAF1	9606.ENSP00000216223	9606.ENSP00000362994	0	0	0	0	0.151	0	0	0.324	0.402
IL2RB	TCF7	9606.ENSP00000216223	9606.ENSP00000340347	0	0	0	0	0.096	0	0	0.369	0.405
IL2RB	ITGA4	9606.ENSP00000216223	9606.ENSP00000380227	0	0	0	0	0.092	0	0	0.405	0.436
IL2RB	ORMDL3	9606.ENSP00000216223	9606.ENSP00000377724	0	0	0	0	0	0	0	0.492	0.491
IL2RB	PIK3R2	9606.ENSP00000216223	9606.ENSP00000222254	0	0	0	0	0	0	0.500	0	0.499
IL2RB	THEMIS	9606.ENSP00000216223	9606.ENSP00000357231	0	0	0	0	0.102	0	0	0.489	0.521
IL2RB	ITGAX	9606.ENSP00000216223	9606.ENSP00000454623	0	0	0	0	0.115	0	0	0.563	0.596
IL2RB	LIF	9606.ENSP00000216223	9606.ENSP00000249075	0	0	0	0	0	0	0.600	0.090	0.620
IL2RB	PTPN22	9606.ENSP00000216223	9606.ENSP00000352833	0	0	0	0	0.548	0	0	0.419	0.726
IL2RB	TSLP	9606.ENSP00000216223	9606.ENSP00000339804	0	0	0	0	0	0	0.600	0.370	0.737
IL2RB	PTPRC	9606.ENSP00000216223	9606.ENSP00000411355	0	0	0	0	0.355	0	0	0.642	0.760
IL2RB	ITK	9606.ENSP00000216223	9606.ENSP00000398655	0	0	0	0	0.626	0	0	0.474	0.795
IL2RB	IL4	9606.ENSP00000216223	9606.ENSP00000231449	0	0	0	0	0.063	0	0.600	0.630	0.849
IL2RB	JAK2	9606.ENSP00000216223	9606.ENSP00000371067	0	0	0	0	0.062	0.270	0.800	0.358	0.900
IL2RB	IL7R	9606.ENSP00000216223	9606.ENSP00000306157	0	0	0	0	0.535	0	0	0.805	0.905
IL2RB	PRKCB	9606.ENSP00000216223	9606.ENSP00000305355	0	0	0	0	0.067	0	0.900	0.207	0.919
IL2RB	SYK	9606.ENSP00000216223	9606.ENSP00000364907	0	0	0	0	0.205	0.213	0.900	0.188	0.942
IL2RB	STAT3	9606.ENSP00000216223	9606.ENSP00000264657	0	0	0	0	0.060	0.270	0.900	0.654	0.973
IL4	KEAP1	9606.ENSP00000231449	9606.ENSP00000171111	0	0	0	0	0	0	0	0.235	0.235
IL4	SLC22A4	9606.ENSP00000231449	9606.ENSP00000200652	0	0	0	0	0.059	0	0	0.199	0.214
IL4	PIK3R2	9606.ENSP00000231449	9606.ENSP00000222254	0	0	0	0	0	0	0	0.326	0.325
IL4	RPS6KB1	9606.ENSP00000231449	9606.ENSP00000225577	0	0	0	0	0	0.067	0	0.428	0.443
IL4	TRAT1	9606.ENSP00000231449	9606.ENSP00000295756	0	0	0	0	0.065	0	0	0.134	0.155
IL4	TOM1	9606.ENSP00000231449	9606.ENSP00000413697	0	0	0	0	0	0	0	0.161	0.161
IL4	SESN3	9606.ENSP00000231449	9606.ENSP00000441927	0	0	0	0	0	0	0	0.189	0.189
IL4	PADI4	9606.ENSP00000231449	9606.ENSP00000364597	0	0	0	0	0	0	0	0.192	0.192
IL4	TNFRSF11A	9606.ENSP00000231449	9606.ENSP00000465500	0	0	0	0	0	0	0	0.194	0.194
IL4	PRKCB	9606.ENSP00000231449	9606.ENSP00000305355	0	0	0	0	0	0	0	0.202	0.202
IL4	SLC22A5	9606.ENSP00000231449	9606.ENSP00000245407	0	0	0	0	0.059	0	0	0.188	0.203
IL4	NDFIP1	9606.ENSP00000231449	9606.ENSP00000253814	0	0	0	0	0	0	0	0.208	0.208
IL4	MALT1	9606.ENSP00000231449	9606.ENSP00000319279	0	0	0	0	0	0	0	0.231	0.230
IL4	TNIP1	9606.ENSP00000231449	9606.ENSP00000317891	0	0	0	0	0	0	0	0.247	0.246
IL4	PVR	9606.ENSP00000231449	9606.ENSP00000402060	0	0	0	0	0	0	0	0.251	0.250
IL4	TCF7	9606.ENSP00000231449	9606.ENSP00000340347	0	0	0	0	0	0	0	0.250	0.250
IL4	ITLN1	9606.ENSP00000231449	9606.ENSP00000323587	0	0	0	0	0	0	0	0.253	0.253
IL4	TNFSF14	9606.ENSP00000231449	9606.ENSP00000469049	0	0	0	0	0	0	0	0.261	0.261
IL4	NOX4	9606.ENSP00000231449	9606.ENSP00000263317	0	0	0	0	0	0	0	0.262	0.262
IL4	TICAM1	9606.ENSP00000231449	9606.ENSP00000248244	0	0	0	0	0	0	0	0.266	0.266
IL4	PLAU	9606.ENSP00000231449	9606.ENSP00000361850	0	0	0	0	0	0	0	0.267	0.267
IL4	TH	9606.ENSP00000231449	9606.ENSP00000370571	0	0	0	0	0	0	0	0.277	0.277
IL4	TRAF1	9606.ENSP00000231449	9606.ENSP00000362994	0	0	0	0	0	0	0	0.284	0.284
IL4	LRP1	9606.ENSP00000231449	9606.ENSP00000243077	0	0	0	0	0	0	0	0.288	0.288
IL4	TGFBR1	9606.ENSP00000231449	9606.ENSP00000364133	0	0	0	0	0.062	0	0	0.282	0.297
IL4	PRELID1	9606.ENSP00000231449	9606.ENSP00000302114	0	0	0	0	0	0	0	0.308	0.307
IL4	IRGM	9606.ENSP00000231449	9606.ENSP00000428220	0	0	0	0	0	0	0	0.320	0.319
IL4	SAMSN1	9606.ENSP00000231449	9606.ENSP00000285670	0	0	0	0	0	0	0	0.325	0.325
IL4	PTPN22	9606.ENSP00000231449	9606.ENSP00000352833	0	0	0	0	0	0	0	0.340	0.340
IL4	ZFP36L1	9606.ENSP00000231449	9606.ENSP00000388402	0	0	0	0	0	0	0	0.350	0.349
IL4	TNFRSF14	9606.ENSP00000231449	9606.ENSP00000347948	0	0	0	0	0	0	0	0.358	0.358
IL4	ORMDL3	9606.ENSP00000231449	9606.ENSP00000377724	0	0	0	0	0	0	0	0.369	0.369
IL4	TGFBR2	9606.ENSP00000231449	9606.ENSP00000351905	0	0	0	0	0	0	0	0.391	0.390
IL4	TNFSF15	9606.ENSP00000231449	9606.ENSP00000363157	0	0	0	0	0	0	0	0.391	0.390
IL4	MUC1	9606.ENSP00000231449	9606.ENSP00000484824	0	0	0	0	0	0	0	0.415	0.414
IL4	PF4	9606.ENSP00000231449	9606.ENSP00000296029	0	0	0	0	0	0	0	0.422	0.422
IL4	IRF7	9606.ENSP00000231449	9606.ENSP00000380697	0	0	0	0	0	0	0	0.451	0.451
IL4	PMEL	9606.ENSP00000231449	9606.ENSP00000402758	0	0	0	0	0	0	0	0.459	0.459
IL4	ITK	9606.ENSP00000231449	9606.ENSP00000398655	0	0	0	0	0	0	0	0.471	0.471
IL4	IRF5	9606.ENSP00000231449	9606.ENSP00000349770	0	0	0	0	0	0	0	0.479	0.479
IL4	IRF8	9606.ENSP00000231449	9606.ENSP00000268638	0	0	0	0	0	0	0	0.503	0.503
IL4	NOD2	9606.ENSP00000231449	9606.ENSP00000300589	0	0	0	0	0	0	0	0.509	0.509
IL4	LIF	9606.ENSP00000231449	9606.ENSP00000249075	0	0	0	0	0.064	0	0	0.504	0.515
IL4	IRF1	9606.ENSP00000231449	9606.ENSP00000245414	0	0	0	0	0	0	0	0.556	0.556
IL4	SYK	9606.ENSP00000231449	9606.ENSP00000364907	0	0	0	0	0.063	0	0	0.572	0.582
IL4	PPBP	9606.ENSP00000231449	9606.ENSP00000296028	0	0	0	0	0	0	0	0.596	0.596
IL4	ITGA4	9606.ENSP00000231449	9606.ENSP00000380227	0	0	0	0	0.062	0	0	0.592	0.601
IL4	MMP9	9606.ENSP00000231449	9606.ENSP00000361405	0	0	0	0	0.063	0	0	0.659	0.667
IL4	OSMR	9606.ENSP00000231449	9606.ENSP00000274276	0	0	0	0	0	0	0.600	0.245	0.685
IL4	RETNLB	9606.ENSP00000231449	9606.ENSP00000295755	0	0	0	0	0	0	0	0.687	0.687
IL4	PTPRC	9606.ENSP00000231449	9606.ENSP00000411355	0	0	0	0	0	0	0	0.782	0.782
IL4	ITGAX	9606.ENSP00000231449	9606.ENSP00000454623	0	0	0	0	0	0	0	0.818	0.818
IL4	TSLP	9606.ENSP00000231449	9606.ENSP00000339804	0	0	0	0	0	0	0	0.858	0.858
IL4	IL7R	9606.ENSP00000231449	9606.ENSP00000306157	0	0	0	0	0	0	0.600	0.681	0.866
IL4	STAT3	9606.ENSP00000231449	9606.ENSP00000264657	0	0	0	0	0	0	0.600	0.736	0.890
IL4	JAK2	9606.ENSP00000231449	9606.ENSP00000371067	0	0	0	0	0	0	0.900	0.566	0.954
IL4	STAT6	9606.ENSP00000231449	9606.ENSP00000300134	0	0	0	0	0.062	0	0.900	0.916	0.991
IL7R	PIK3R2	9606.ENSP00000306157	9606.ENSP00000222254	0	0	0	0	0	0	0.600	0.073	0.613
IL7R	RPS6KB1	9606.ENSP00000306157	9606.ENSP00000225577	0	0	0	0	0	0	0	0.194	0.194
IL7R	IRF1	9606.ENSP00000306157	9606.ENSP00000245414	0	0	0	0	0.138	0	0	0.286	0.358
IL7R	LIF	9606.ENSP00000306157	9606.ENSP00000249075	0	0	0	0	0	0	0.600	0.113	0.630
IL7R	STAT3	9606.ENSP00000306157	9606.ENSP00000264657	0	0	0	0	0	0.213	0.600	0.624	0.871
IL7R	IRF8	9606.ENSP00000306157	9606.ENSP00000268638	0	0	0	0	0.095	0	0	0.460	0.490
IL7R	OSMR	9606.ENSP00000306157	9606.ENSP00000274276	0	0	0	0	0.062	0	0	0.166	0.184
IL7R	RETNLB	9606.ENSP00000306157	9606.ENSP00000295755	0	0	0	0	0	0	0	0.321	0.321
IL7R	TRAT1	9606.ENSP00000306157	9606.ENSP00000295756	0	0	0	0	0.190	0	0	0.267	0.382
IL7R	PPBP	9606.ENSP00000306157	9606.ENSP00000296028	0	0	0	0	0.098	0	0	0.358	0.396
IL7R	PF4	9606.ENSP00000306157	9606.ENSP00000296029	0	0	0	0	0.082	0	0	0.147	0.183
IL7R	STAT6	9606.ENSP00000306157	9606.ENSP00000300134	0	0	0	0	0.083	0	0	0.400	0.426
IL7R	NOD2	9606.ENSP00000306157	9606.ENSP00000300589	0	0	0	0	0.105	0	0	0.232	0.283
IL7R	PRKCB	9606.ENSP00000306157	9606.ENSP00000305355	0	0	0	0	0	0	0	0.166	0.166
IL7R	IRGM	9606.ENSP00000306157	9606.ENSP00000428220	0	0	0	0	0	0	0	0.161	0.161
IL7R	SP140	9606.ENSP00000306157	9606.ENSP00000375899	0	0	0	0	0.137	0	0	0.074	0.166
IL7R	MALT1	9606.ENSP00000306157	9606.ENSP00000319279	0	0	0	0	0	0	0	0.166	0.166
IL7R	TGFBR1	9606.ENSP00000306157	9606.ENSP00000364133	0	0	0	0	0.049	0.056	0	0.150	0.170
IL7R	PVR	9606.ENSP00000306157	9606.ENSP00000402060	0	0	0	0	0	0	0	0.181	0.181
IL7R	KIF21B	9606.ENSP00000306157	9606.ENSP00000411831	0	0	0	0	0	0	0	0.192	0.192
IL7R	MMP9	9606.ENSP00000306157	9606.ENSP00000361405	0	0	0	0	0.070	0	0	0.203	0.227
IL7R	TNFRSF11A	9606.ENSP00000306157	9606.ENSP00000465500	0	0	0	0	0.062	0	0	0.214	0.232
IL7R	TAGAP	9606.ENSP00000306157	9606.ENSP00000356033	0	0	0	0	0.153	0	0	0.146	0.246
IL7R	IRF7	9606.ENSP00000306157	9606.ENSP00000380697	0	0	0	0	0.073	0	0	0.230	0.256
IL7R	TNFSF14	9606.ENSP00000306157	9606.ENSP00000469049	0	0	0	0	0.096	0	0	0.218	0.263
IL7R	TRAF1	9606.ENSP00000306157	9606.ENSP00000362994	0	0	0	0	0.120	0	0	0.217	0.281
IL7R	IRF5	9606.ENSP00000306157	9606.ENSP00000349770	0	0	0	0	0.064	0	0	0.279	0.296
IL7R	TGFBR2	9606.ENSP00000306157	9606.ENSP00000351905	0	0	0	0	0.077	0.056	0	0.291	0.328
IL7R	TNFSF15	9606.ENSP00000306157	9606.ENSP00000363157	0	0	0	0	0.081	0	0	0.325	0.353
IL7R	TNFRSF14	9606.ENSP00000306157	9606.ENSP00000347948	0	0	0	0	0.076	0	0	0.334	0.358
IL7R	PMEL	9606.ENSP00000306157	9606.ENSP00000402758	0	0	0	0	0.062	0	0	0.359	0.373
IL7R	SYK	9606.ENSP00000306157	9606.ENSP00000364907	0	0	0	0	0.145	0.056	0	0.309	0.393
IL7R	RGS1	9606.ENSP00000306157	9606.ENSP00000356429	0	0	0	0	0.172	0	0	0.310	0.404
IL7R	ITGA4	9606.ENSP00000306157	9606.ENSP00000380227	0	0	0	0	0.112	0	0	0.553	0.586
