#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
CLDN3	IL10	9606.ENSP00000378577	9606.ENSP00000412237	0	0	0	0	0	0	0	0.323	0.323
CLDN3	CLDN4	9606.ENSP00000378577	9606.ENSP00000409544	0	0	0	0.973	0.349	0	0.600	0.917	0.735
CLDN4	IL4	9606.ENSP00000409544	9606.ENSP00000231449	0	0	0	0	0	0	0	0.167	0.167
CLDN4	GRHL2	9606.ENSP00000409544	9606.ENSP00000251808	0	0	0	0	0.232	0	0	0.673	0.738
CLDN4	STAT3	9606.ENSP00000409544	9606.ENSP00000264657	0	0	0	0	0	0	0	0.194	0.194
CLDN4	ERBB3	9606.ENSP00000409544	9606.ENSP00000267101	0	0	0	0	0.161	0	0	0.161	0.266
CLDN4	IL13	9606.ENSP00000409544	9606.ENSP00000304915	0	0	0	0	0	0	0	0.233	0.232
CLDN4	FOS	9606.ENSP00000409544	9606.ENSP00000306245	0	0	0	0	0	0	0	0.194	0.194
CLDN4	IL23R	9606.ENSP00000409544	9606.ENSP00000321345	0	0	0	0	0	0	0	0.222	0.222
CLDN4	TSLP	9606.ENSP00000409544	9606.ENSP00000339804	0	0	0	0	0	0	0	0.183	0.183
CLDN4	MMP9	9606.ENSP00000409544	9606.ENSP00000361405	0	0	0	0	0	0	0	0.321	0.321
CLDN4	GATA3	9606.ENSP00000409544	9606.ENSP00000368632	0	0	0	0	0.076	0	0	0.181	0.211
CLDN4	RUNX3	9606.ENSP00000409544	9606.ENSP00000382800	0	0	0	0	0	0	0	0.163	0.163
CLDN4	PTPRC	9606.ENSP00000409544	9606.ENSP00000411355	0	0	0	0	0	0	0	0.171	0.171
CLDN4	IL10	9606.ENSP00000409544	9606.ENSP00000412237	0	0	0	0	0	0	0	0.271	0.271
CLECL1	IL4	9606.ENSP00000483624	9606.ENSP00000231449	0	0	0	0	0	0	0	0.326	0.325
CLECL1	GPR65	9606.ENSP00000483624	9606.ENSP00000267549	0	0	0	0	0.163	0	0	0.254	0.348
CLECL1	IRF8	9606.ENSP00000483624	9606.ENSP00000268638	0	0	0	0	0.323	0	0	0.166	0.411
CLECL1	NRROS	9606.ENSP00000483624	9606.ENSP00000328625	0	0	0	0	0.137	0.056	0	0	0.150
CLECL1	IKZF1	9606.ENSP00000483624	9606.ENSP00000331614	0	0	0	0	0.214	0.058	0	0.073	0.253
CLECL1	IKZF3	9606.ENSP00000483624	9606.ENSP00000344544	0	0	0	0	0.111	0.058	0	0.090	0.171
CLECL1	FCAR	9606.ENSP00000483624	9606.ENSP00000347714	0	0	0	0	0	0	0	0.210	0.210
CLECL1	TNFRSF14	9606.ENSP00000483624	9606.ENSP00000347948	0	0	0	0	0.098	0	0	0.143	0.193
CLECL1	PTPN22	9606.ENSP00000483624	9606.ENSP00000352833	0	0	0	0	0.159	0.154	0	0.101	0.305
CLECL1	SYK	9606.ENSP00000483624	9606.ENSP00000364907	0	0	0	0	0.133	0.058	0	0.136	0.232
CLECL1	IL2RA	9606.ENSP00000483624	9606.ENSP00000369293	0	0	0	0	0.128	0	0	0.166	0.241
CLECL1	KSR1	9606.ENSP00000483624	9606.ENSP00000381958	0	0	0	0	0	0.058	0	0.155	0.169
CLECL1	PTPRC	9606.ENSP00000483624	9606.ENSP00000411355	0	0	0	0	0.295	0.133	0	0	0.363
CLECL1	TNFSF14	9606.ENSP00000483624	9606.ENSP00000469049	0	0	0	0	0.076	0	0	0.263	0.289
CUL1	PIK3R2	9606.ENSP00000326804	9606.ENSP00000222254	0	0	0	0	0.086	0.105	0	0.138	0.233
CUL1	STAT3	9606.ENSP00000326804	9606.ENSP00000264657	0	0	0	0	0.062	0	0	0.166	0.184
CUL1	FOS	9606.ENSP00000326804	9606.ENSP00000306245	0	0	0	0	0	0	0	0.193	0.193
CUL1	GATA3	9606.ENSP00000326804	9606.ENSP00000368632	0	0	0	0	0.062	0.103	0	0.071	0.150
CUL1	KSR1	9606.ENSP00000326804	9606.ENSP00000381958	0	0	0	0	0.062	0.105	0	0.072	0.153
CUL1	ZFP36L1	9606.ENSP00000326804	9606.ENSP00000388402	0	0	0	0	0.063	0.076	0	0.101	0.153
CUL1	IKZF1	9606.ENSP00000326804	9606.ENSP00000331614	0	0	0	0	0.062	0.078	0	0.123	0.175
CUL1	RPS6KA4	9606.ENSP00000326804	9606.ENSP00000333896	0	0	0	0	0.118	0	0	0.111	0.182
CUL1	PARK7	9606.ENSP00000326804	9606.ENSP00000418770	0	0	0	0	0.063	0	0	0.181	0.199
CUL1	IKZF3	9606.ENSP00000326804	9606.ENSP00000344544	0	0	0	0	0.062	0.078	0	0.170	0.219
CUL1	UBE2L3	9606.ENSP00000326804	9606.ENSP00000400906	0	0	0	0	0.049	0.183	0	0.520	0.594
CUL1	JAK2	9606.ENSP00000326804	9606.ENSP00000371067	0	0	0	0	0.062	0.105	0.600	0.119	0.664
CXCR2	IL4	9606.ENSP00000319635	9606.ENSP00000231449	0	0	0	0	0	0	0	0.522	0.522
CXCR2	IRF1	9606.ENSP00000319635	9606.ENSP00000245414	0	0	0	0	0.076	0	0	0.204	0.233
CXCR2	IL12RB2	9606.ENSP00000319635	9606.ENSP00000262345	0	0	0	0	0	0	0	0.158	0.158
CXCR2	STAT3	9606.ENSP00000319635	9606.ENSP00000264657	0	0	0	0	0	0.056	0	0.524	0.531
CXCR2	IRF8	9606.ENSP00000319635	9606.ENSP00000268638	0	0	0	0	0.080	0	0	0.181	0.214
CXCR2	FCGR2A	9606.ENSP00000319635	9606.ENSP00000271450	0	0	0	0	0.139	0	0	0.390	0.452
CXCR2	NCR1	9606.ENSP00000319635	9606.ENSP00000291890	0	0	0	0	0.076	0	0	0.219	0.247
CXCR2	PF4	9606.ENSP00000319635	9606.ENSP00000296029	0	0	0	0	0.152	0	0.600	0.662	0.875
CXCR2	IL12A	9606.ENSP00000319635	9606.ENSP00000303231	0	0	0	0	0	0	0	0.162	0.162
CXCR2	IL13	9606.ENSP00000319635	9606.ENSP00000304915	0	0	0	0	0	0	0	0.508	0.508
CXCR2	FOS	9606.ENSP00000319635	9606.ENSP00000306245	0	0	0	0	0	0	0	0.213	0.213
CXCR2	HAVCR2	9606.ENSP00000319635	9606.ENSP00000312002	0	0	0	0	0.072	0	0	0.268	0.291
CXCR2	TNFRSF14	9606.ENSP00000319635	9606.ENSP00000347948	0	0	0	0	0	0	0	0.155	0.155
CXCR2	ENSP00000383715	9606.ENSP00000319635	9606.ENSP00000383715	0	0	0	0.879	0.085	0	0	0.698	0.161
CXCR2	IL23R	9606.ENSP00000319635	9606.ENSP00000321345	0	0	0	0	0	0	0	0.167	0.167
CXCR2	TNFSF14	9606.ENSP00000319635	9606.ENSP00000469049	0	0	0	0	0.099	0	0	0.134	0.187
CXCR2	PDGFB	9606.ENSP00000319635	9606.ENSP00000330382	0	0	0	0	0	0	0	0.195	0.195
CXCR2	FCAR	9606.ENSP00000319635	9606.ENSP00000347714	0	0	0	0	0.111	0	0	0.142	0.204
CXCR2	GATA3	9606.ENSP00000319635	9606.ENSP00000368632	0	0	0	0	0	0	0	0.211	0.211
CXCR2	IL2RA	9606.ENSP00000319635	9606.ENSP00000369293	0	0	0	0	0	0	0	0.218	0.218
CXCR2	TSLP	9606.ENSP00000319635	9606.ENSP00000339804	0	0	0	0	0	0	0	0.260	0.260
CXCR2	FASLG	9606.ENSP00000319635	9606.ENSP00000356694	0	0	0	0	0.065	0	0	0.268	0.286
CXCR2	SYK	9606.ENSP00000319635	9606.ENSP00000364907	0	0	0	0	0.084	0.056	0	0.251	0.296
CXCR2	IL6R	9606.ENSP00000319635	9606.ENSP00000357470	0	0	0	0	0.076	0	0	0.426	0.446
CXCR2	FCGR3A	9606.ENSP00000319635	9606.ENSP00000356946	0	0	0	0	0.172	0	0	0.420	0.499
CXCR2	ITGAX	9606.ENSP00000319635	9606.ENSP00000454623	0	0	0	0	0.156	0	0	0.476	0.539
CXCR2	PTPRC	9606.ENSP00000319635	9606.ENSP00000411355	0	0	0	0	0.102	0	0	0.517	0.548
CXCR2	MMP9	9606.ENSP00000319635	9606.ENSP00000361405	0	0	0	0	0.090	0.057	0	0.576	0.605
CXCR2	IL10	9606.ENSP00000319635	9606.ENSP00000412237	0	0	0	0	0.062	0	0	0.609	0.618
CXCR2	GNAS	9606.ENSP00000319635	9606.ENSP00000360141	0	0	0	0	0	0.151	0.600	0.069	0.656
CXCR2	JAK2	9606.ENSP00000319635	9606.ENSP00000371067	0	0	0	0	0	0.056	0.600	0.325	0.722
DIEXF	IRF1	9606.ENSP00000419005	9606.ENSP00000245414	0	0	0	0	0	0	0	0.536	0.536
DIEXF	UBASH3B	9606.ENSP00000419005	9606.ENSP00000284273	0	0	0	0	0	0	0	0.460	0.459
DIEXF	IRF6	9606.ENSP00000419005	9606.ENSP00000355988	0	0	0	0	0	0	0	0.608	0.608
EDN3	SOX8	9606.ENSP00000337128	9606.ENSP00000293894	0	0	0	0	0.076	0	0	0.152	0.183
EDN3	FOS	9606.ENSP00000337128	9606.ENSP00000306245	0	0	0	0	0	0	0	0.160	0.159
EDN3	TH	9606.ENSP00000337128	9606.ENSP00000370571	0	0	0	0	0	0	0	0.169	0.169
EDN3	GNAS	9606.ENSP00000337128	9606.ENSP00000360141	0	0	0	0	0	0	0	0.323	0.323
ENSP00000383715	IL4	9606.ENSP00000383715	9606.ENSP00000231449	0	0	0	0	0	0	0	0.688	0.688
ENSP00000383715	IRF1	9606.ENSP00000383715	9606.ENSP00000245414	0	0	0	0	0.069	0	0	0.171	0.195
ENSP00000383715	IL12RB2	9606.ENSP00000383715	9606.ENSP00000262345	0	0	0	0	0	0	0	0.427	0.427
ENSP00000383715	STAT3	9606.ENSP00000383715	9606.ENSP00000264657	0	0	0	0	0	0.056	0	0.615	0.621
ENSP00000383715	IRF8	9606.ENSP00000383715	9606.ENSP00000268638	0	0	0	0	0.107	0	0	0.320	0.367
ENSP00000383715	FCGR2A	9606.ENSP00000383715	9606.ENSP00000271450	0	0	0	0	0	0	0	0.391	0.390
ENSP00000383715	NCR1	9606.ENSP00000383715	9606.ENSP00000291890	0	0	0	0	0.062	0	0	0.624	0.633
ENSP00000383715	PF4	9606.ENSP00000383715	9606.ENSP00000296029	0	0	0	0	0.062	0	0	0.248	0.264
ENSP00000383715	IL13	9606.ENSP00000383715	9606.ENSP00000304915	0	0	0	0	0	0	0	0.616	0.616
ENSP00000383715	FOS	9606.ENSP00000383715	9606.ENSP00000306245	0	0	0	0	0	0	0	0.155	0.154
ENSP00000383715	HAVCR2	9606.ENSP00000383715	9606.ENSP00000312002	0	0	0	0	0.062	0	0	0.363	0.376
ENSP00000383715	IL23R	9606.ENSP00000383715	9606.ENSP00000321345	0	0	0	0	0.060	0	0	0.765	0.769
ENSP00000383715	KIR3DL2	9606.ENSP00000383715	9606.ENSP00000325525	0	0	0	0	0.063	0	0	0.139	0.158
ENSP00000383715	RORC	9606.ENSP00000383715	9606.ENSP00000327025	0	0	0	0	0	0	0	0.739	0.739
ENSP00000383715	IKZF1	9606.ENSP00000383715	9606.ENSP00000331614	0	0	0	0	0.110	0.056	0	0.235	0.301
ENSP00000383715	TSLP	9606.ENSP00000383715	9606.ENSP00000339804	0	0	0	0	0	0	0	0.466	0.466
ENSP00000383715	TCF7	9606.ENSP00000383715	9606.ENSP00000340347	0	0	0	0	0.065	0	0	0.298	0.316
ENSP00000383715	IKZF3	9606.ENSP00000383715	9606.ENSP00000344544	0	0	0	0	0.128	0.056	0	0.260	0.337
ENSP00000383715	TNFRSF14	9606.ENSP00000383715	9606.ENSP00000347948	0	0	0	0	0	0	0	0.203	0.203
ENSP00000383715	SPRED2	9606.ENSP00000383715	9606.ENSP00000348753	0	0	0	0	0	0	0	0.226	0.225
ENSP00000383715	PTPN22	9606.ENSP00000383715	9606.ENSP00000352833	0	0	0	0	0.091	0	0	0.459	0.487
ENSP00000383715	GPR31	9606.ENSP00000383715	9606.ENSP00000355799	0	0	0	0.691	0	0	0	0.642	0.226
ENSP00000383715	HECA	9606.ENSP00000383715	9606.ENSP00000356630	0	0	0	0	0	0	0	0.343	0.343
ENSP00000383715	FASLG	9606.ENSP00000383715	9606.ENSP00000356694	0	0	0	0	0	0	0	0.358	0.358
ENSP00000383715	FCGR3A	9606.ENSP00000383715	9606.ENSP00000356946	0	0	0	0	0	0	0	0.519	0.519
ENSP00000383715	IL6R	9606.ENSP00000383715	9606.ENSP00000357470	0	0	0	0	0	0	0	0.417	0.417
ENSP00000383715	GNAS	9606.ENSP00000383715	9606.ENSP00000360141	0	0	0	0	0	0.151	0	0	0.150
ENSP00000383715	MMP9	9606.ENSP00000383715	9606.ENSP00000361405	0	0	0	0	0	0.057	0	0.441	0.450
ENSP00000383715	SYK	9606.ENSP00000383715	9606.ENSP00000364907	0	0	0	0	0.095	0.056	0	0.182	0.240
ENSP00000383715	GATA3	9606.ENSP00000383715	9606.ENSP00000368632	0	0	0	0	0	0	0	0.619	0.619
ENSP00000383715	IL2RA	9606.ENSP00000383715	9606.ENSP00000369293	0	0	0	0	0.086	0	0	0.512	0.535
ENSP00000383715	JAK2	9606.ENSP00000383715	9606.ENSP00000371067	0	0	0	0	0	0.056	0	0.326	0.336
ENSP00000383715	ETS1	9606.ENSP00000383715	9606.ENSP00000376436	0	0	0	0	0	0	0	0.174	0.173
ENSP00000383715	RUNX3	9606.ENSP00000383715	9606.ENSP00000382800	0	0	0	0	0.069	0	0	0.288	0.308
ENSP00000383715	TNFSF14	9606.ENSP00000383715	9606.ENSP00000469049	0	0	0	0	0.087	0	0	0.195	0.233
ENSP00000383715	IRGM	9606.ENSP00000383715	9606.ENSP00000428220	0	0	0	0	0	0	0	0.263	0.263
ENSP00000383715	TNFAIP3	9606.ENSP00000383715	9606.ENSP00000481570	0	0	0	0	0.062	0	0	0.325	0.339
ENSP00000383715	ITK	9606.ENSP00000383715	9606.ENSP00000398655	0	0	0	0	0.140	0.056	0	0.260	0.347
ENSP00000383715	EOMES	9606.ENSP00000383715	9606.ENSP00000388620	0	0	0	0	0.062	0.056	0	0.474	0.494
ENSP00000383715	PTPRC	9606.ENSP00000383715	9606.ENSP00000411355	0	0	0	0	0.112	0	0	0.644	0.670
ENSP00000383715	ITGAX	9606.ENSP00000383715	9606.ENSP00000454623	0	0	0	0	0.090	0	0	0.657	0.675
ENSP00000383715	IL10	9606.ENSP00000383715	9606.ENSP00000412237	0	0	0	0	0.062	0	0	0.691	0.698
EOMES	IL4	9606.ENSP00000388620	9606.ENSP00000231449	0	0	0	0	0	0	0	0.523	0.523
EOMES	IRF1	9606.ENSP00000388620	9606.ENSP00000245414	0	0	0	0	0	0	0	0.218	0.218
EOMES	IL12RB2	9606.ENSP00000388620	9606.ENSP00000262345	0	0	0	0	0	0	0	0.349	0.349
EOMES	STAT3	9606.ENSP00000388620	9606.ENSP00000264657	0	0	0	0	0	0.112	0	0.458	0.498
EOMES	IRF8	9606.ENSP00000388620	9606.ENSP00000268638	0	0	0	0	0.062	0	0	0.292	0.307
EOMES	FCGR2A	9606.ENSP00000388620	9606.ENSP00000271450	0	0	0	0	0	0	0	0.264	0.264
EOMES	HHEX	9606.ENSP00000388620	9606.ENSP00000282728	0	0	0	0	0	0.076	0	0.366	0.389
EOMES	NCR1	9606.ENSP00000388620	9606.ENSP00000291890	0	0	0	0	0.062	0	0	0.656	0.664
EOMES	IL13	9606.ENSP00000388620	9606.ENSP00000304915	0	0	0	0	0	0	0	0.459	0.459
EOMES	FOS	9606.ENSP00000388620	9606.ENSP00000306245	0	0	0	0	0	0.143	0	0.261	0.339
EOMES	RASGRP1	9606.ENSP00000388620	9606.ENSP00000310244	0	0	0	0	0.076	0	0	0.154	0.184
EOMES	HAVCR2	9606.ENSP00000388620	9606.ENSP00000312002	0	0	0	0	0.062	0	0	0.602	0.610
EOMES	IL23R	9606.ENSP00000388620	9606.ENSP00000321345	0	0	0	0	0	0	0	0.391	0.390
EOMES	KIR3DL2	9606.ENSP00000388620	9606.ENSP00000325525	0	0	0	0	0.069	0	0	0.211	0.234
EOMES	RORC	9606.ENSP00000388620	9606.ENSP00000327025	0	0	0	0	0	0	0	0.525	0.525
EOMES	IKZF1	9606.ENSP00000388620	9606.ENSP00000331614	0	0	0	0	0.062	0.058	0	0.325	0.351
EOMES	TSLP	9606.ENSP00000388620	9606.ENSP00000339804	0	0	0	0	0	0	0	0.282	0.282
EOMES	TCF7	9606.ENSP00000388620	9606.ENSP00000340347	0	0	0	0	0.062	0.180	0	0.624	0.685
EOMES	GPR29	9606.ENSP00000388620	9606.ENSP00000343952	0	0	0	0	0.062	0.056	0	0.474	0.494
EOMES	IKZF3	9606.ENSP00000388620	9606.ENSP00000344544	0	0	0	0	0.063	0.058	0	0.276	0.305
EOMES	SPRED2	9606.ENSP00000388620	9606.ENSP00000348753	0	0	0	0	0.052	0	0	0.147	0.157
EOMES	ETS2	9606.ENSP00000388620	9606.ENSP00000353344	0	0	0	0	0.053	0.058	0	0.371	0.390
EOMES	FASLG	9606.ENSP00000388620	9606.ENSP00000356694	0	0	0	0	0.077	0	0	0.395	0.417
EOMES	FCGR3A	9606.ENSP00000388620	9606.ENSP00000356946	0	0	0	0	0.089	0	0	0.459	0.486
EOMES	IL6R	9606.ENSP00000388620	9606.ENSP00000357470	0	0	0	0	0	0	0	0.186	0.186
EOMES	SYK	9606.ENSP00000388620	9606.ENSP00000364907	0	0	0	0	0.056	0.056	0	0.145	0.171
EOMES	GATA3	9606.ENSP00000388620	9606.ENSP00000368632	0	0	0	0	0.052	0.119	0	0.740	0.764
EOMES	IL2RA	9606.ENSP00000388620	9606.ENSP00000369293	0	0	0	0	0	0	0	0.476	0.476
EOMES	TH	9606.ENSP00000388620	9606.ENSP00000370571	0	0	0	0	0	0	0	0.176	0.176
EOMES	JAK2	9606.ENSP00000388620	9606.ENSP00000371067	0	0	0	0	0	0.056	0	0.138	0.151
EOMES	ETS1	9606.ENSP00000388620	9606.ENSP00000376436	0	0	0	0	0.062	0.058	0	0.416	0.439
EOMES	RUNX3	9606.ENSP00000388620	9606.ENSP00000382800	0	0	0	0	0.062	0.078	0	0.759	0.773
EOMES	TNFRSF11A	9606.ENSP00000388620	9606.ENSP00000465500	0	0	0	0	0	0	0	0.154	0.154
EOMES	TNFSF14	9606.ENSP00000388620	9606.ENSP00000469049	0	0	0	0	0	0	0	0.183	0.183
EOMES	ITGAX	9606.ENSP00000388620	9606.ENSP00000454623	0	0	0	0	0	0	0	0.420	0.420
EOMES	IL10	9606.ENSP00000388620	9606.ENSP00000412237	0	0	0	0	0	0	0	0.458	0.457
EOMES	ITK	9606.ENSP00000388620	9606.ENSP00000398655	0	0	0	0	0.076	0.056	0	0.466	0.493
EOMES	PTPRC	9606.ENSP00000388620	9606.ENSP00000411355	0	0	0	0	0.063	0.056	0	0.568	0.584
ERBB3	PIK3R2	9606.ENSP00000267101	9606.ENSP00000222254	0	0	0	0	0	0.882	0.800	0.622	0.990
ERBB3	GRHL2	9606.ENSP00000267101	9606.ENSP00000251808	0	0	0	0	0.196	0	0	0.242	0.365
ERBB3	STAT3	9606.ENSP00000267101	9606.ENSP00000264657	0	0	0	0	0	0.078	0	0.653	0.666
ERBB3	NAB1	9606.ENSP00000267101	9606.ENSP00000336894	0	0	0	0	0	0	0	0.159	0.159
ERBB3	IRF6	9606.ENSP00000267101	9606.ENSP00000355988	0	0	0	0	0.121	0	0	0.083	0.160
ERBB3	IL10	9606.ENSP00000267101	9606.ENSP00000412237	0	0	0	0	0	0	0	0.161	0.161
ERBB3	RASGRP1	9606.ENSP00000267101	9606.ENSP00000310244	0	0	0	0	0.049	0.138	0	0.067	0.168
ERBB3	IL6R	9606.ENSP00000267101	9606.ENSP00000357470	0	0	0	0	0	0	0	0.173	0.173
ERBB3	SOX8	9606.ENSP00000267101	9606.ENSP00000293894	0	0	0	0	0.051	0.061	0	0.163	0.189
ERBB3	KSR1	9606.ENSP00000267101	9606.ENSP00000381958	0	0	0	0.548	0	0.107	0	0.369	0.245
ERBB3	PTPRC	9606.ENSP00000267101	9606.ENSP00000411355	0	0	0	0	0	0.150	0	0.151	0.247
ERBB3	IL2RA	9606.ENSP00000267101	9606.ENSP00000369293	0	0	0	0	0	0	0	0.260	0.260
ERBB3	GNAS	9606.ENSP00000267101	9606.ENSP00000360141	0	0	0	0	0	0.063	0	0.273	0.289
ERBB3	GATA3	9606.ENSP00000267101	9606.ENSP00000368632	0	0	0	0	0.062	0	0	0.329	0.344
ERBB3	FOS	9606.ENSP00000267101	9606.ENSP00000306245	0	0	0	0	0	0.062	0	0.333	0.348
ERBB3	ETS2	9606.ENSP00000267101	9606.ENSP00000353344	0	0	0	0	0	0.126	0	0.298	0.361
ERBB3	ETS1	9606.ENSP00000267101	9606.ENSP00000376436	0	0	0	0	0	0.126	0	0.323	0.383
ERBB3	SYK	9606.ENSP00000267101	9606.ENSP00000364907	0	0	0	0.649	0	0.360	0	0.216	0.401
ERBB3	MMP9	9606.ENSP00000267101	9606.ENSP00000361405	0	0	0	0	0	0	0	0.406	0.406
ERBB3	ITK	9606.ENSP00000267101	9606.ENSP00000398655	0	0	0	0.638	0	0.444	0	0.148	0.466
ERBB3	PTPN22	9606.ENSP00000267101	9606.ENSP00000352833	0	0	0	0	0	0.150	0	0.406	0.473
ERBB3	PDGFB	9606.ENSP00000267101	9606.ENSP00000330382	0	0	0	0	0	0.244	0.600	0.297	0.769
ERBB3	PARK7	9606.ENSP00000267101	9606.ENSP00000418770	0	0	0	0	0	0	0	0.821	0.821
ERBB3	JAK2	9606.ENSP00000267101	9606.ENSP00000371067	0	0	0	0.568	0	0.302	0.900	0.505	0.942
ERBB3	GRB2	9606.ENSP00000267101	9606.ENSP00000376345	0	0	0	0	0	0.948	0.900	0.944	0.999
ETS1	PIK3R2	9606.ENSP00000376436	9606.ENSP00000222254	0	0	0	0	0	0	0	0.226	0.226
ETS1	IL4	9606.ENSP00000376436	9606.ENSP00000231449	0	0	0	0	0	0	0.900	0.321	0.929
ETS1	IRF1	9606.ENSP00000376436	9606.ENSP00000245414	0	0	0	0	0.095	0	0	0.459	0.489
ETS1	GRHL2	9606.ENSP00000376436	9606.ENSP00000251808	0	0	0	0	0	0.071	0	0.223	0.248
ETS1	STAT3	9606.ENSP00000376436	9606.ENSP00000264657	0	0	0	0	0	0	0	0.625	0.625
ETS1	SLC15A4	9606.ENSP00000376436	9606.ENSP00000266771	0	0	0	0	0	0	0	0.306	0.306
ETS1	IRF8	9606.ENSP00000376436	9606.ENSP00000268638	0	0	0	0	0.062	0	0	0.522	0.533
ETS1	HHEX	9606.ENSP00000376436	9606.ENSP00000282728	0	0	0	0	0.062	0	0	0.222	0.239
ETS1	UBASH3B	9606.ENSP00000376436	9606.ENSP00000284273	0	0	0	0	0	0	0	0.168	0.168
ETS1	NCR1	9606.ENSP00000376436	9606.ENSP00000291890	0	0	0	0	0	0	0	0.233	0.232
ETS1	SOX8	9606.ENSP00000376436	9606.ENSP00000293894	0	0	0	0	0	0.067	0	0.416	0.432
ETS1	PF4	9606.ENSP00000376436	9606.ENSP00000296029	0	0	0	0	0	0	0	0.180	0.179
ETS1	IL13	9606.ENSP00000376436	9606.ENSP00000304915	0	0	0	0	0	0	0	0.268	0.268
ETS1	FOS	9606.ENSP00000376436	9606.ENSP00000306245	0	0	0	0	0.062	0.213	0.900	0.711	0.975
ETS1	RASGRP1	9606.ENSP00000376436	9606.ENSP00000310244	0	0	0	0	0.062	0	0	0.164	0.182
ETS1	IL23R	9606.ENSP00000376436	9606.ENSP00000321345	0	0	0	0	0	0	0	0.261	0.261
ETS1	RORC	9606.ENSP00000376436	9606.ENSP00000327025	0	0	0	0	0	0	0	0.315	0.315
ETS1	PDGFB	9606.ENSP00000376436	9606.ENSP00000330382	0	0	0	0	0	0.089	0	0.193	0.233
ETS1	IKZF1	9606.ENSP00000376436	9606.ENSP00000331614	0	0	0	0	0.096	0.057	0	0.586	0.616
ETS1	TCF7	9606.ENSP00000376436	9606.ENSP00000340347	0	0	0	0	0.097	0	0	0.404	0.439
ETS1	GPR29	9606.ENSP00000376436	9606.ENSP00000343952	0	0	0	0	0	0	0	0.174	0.173
ETS1	IKZF3	9606.ENSP00000376436	9606.ENSP00000344544	0	0	0	0	0.098	0.057	0	0.370	0.417
ETS1	TNFRSF14	9606.ENSP00000376436	9606.ENSP00000347948	0	0	0	0	0.088	0	0	0.112	0.155
ETS1	PTPN22	9606.ENSP00000376436	9606.ENSP00000352833	0	0	0	0	0.070	0.070	0	0.240	0.285
ETS1	ETS2	9606.ENSP00000376436	9606.ENSP00000353344	0	0	0	0.934	0	0.270	0.900	0.911	0.928
ETS1	FASLG	9606.ENSP00000376436	9606.ENSP00000356694	0	0	0	0	0	0	0	0.169	0.169
ETS1	FCGR3A	9606.ENSP00000376436	9606.ENSP00000356946	0	0	0	0	0	0	0	0.194	0.194
ETS1	IL6R	9606.ENSP00000376436	9606.ENSP00000357470	0	0	0	0	0	0	0	0.195	0.195
ETS1	MMP9	9606.ENSP00000376436	9606.ENSP00000361405	0	0	0	0	0.062	0	0	0.504	0.514
ETS1	SYK	9606.ENSP00000376436	9606.ENSP00000364907	0	0	0	0	0	0.060	0	0.166	0.182
ETS1	GATA3	9606.ENSP00000376436	9606.ENSP00000368632	0	0	0	0	0.049	0.269	0	0.740	0.804
ETS1	IL2RA	9606.ENSP00000376436	9606.ENSP00000369293	0	0	0	0	0.060	0	0	0.295	0.308
ETS1	JAK2	9606.ENSP00000376436	9606.ENSP00000371067	0	0	0	0	0	0.060	0	0.246	0.261
ETS1	GRB2	9606.ENSP00000376436	9606.ENSP00000376345	0	0	0	0	0	0	0	0.189	0.189
ETS1	KSR1	9606.ENSP00000376436	9606.ENSP00000381958	0	0	0	0	0	0.105	0	0.137	0.194
ETS1	ITK	9606.ENSP00000376436	9606.ENSP00000398655	0	0	0	0	0.117	0.060	0	0.218	0.294
ETS1	UBE2L3	9606.ENSP00000376436	9606.ENSP00000400906	0	0	0	0	0	0.078	0	0.289	0.316
ETS1	IL10	9606.ENSP00000376436	9606.ENSP00000412237	0	0	0	0	0	0	0	0.322	0.321
ETS1	PTPRC	9606.ENSP00000376436	9606.ENSP00000411355	0	0	0	0	0.108	0.070	0	0.310	0.378
ETS1	TNFAIP3	9606.ENSP00000376436	9606.ENSP00000481570	0	0	0	0	0.110	0	0	0.391	0.434
ETS1	RUNX3	9606.ENSP00000376436	9606.ENSP00000382800	0	0	0	0	0.090	0.185	0	0.470	0.572
ETS2	PIK3R2	9606.ENSP00000353344	9606.ENSP00000222254	0	0	0	0	0	0	0	0.216	0.216
ETS2	IL4	9606.ENSP00000353344	9606.ENSP00000231449	0	0	0	0	0	0	0	0.157	0.156
ETS2	IRF1	9606.ENSP00000353344	9606.ENSP00000245414	0	0	0	0	0.062	0	0	0.500	0.511
ETS2	GRHL2	9606.ENSP00000353344	9606.ENSP00000251808	0	0	0	0	0	0.071	0	0.188	0.214
ETS2	STAT3	9606.ENSP00000353344	9606.ENSP00000264657	0	0	0	0	0	0	0	0.325	0.325
ETS2	IRF8	9606.ENSP00000353344	9606.ENSP00000268638	0	0	0	0	0.049	0	0	0.466	0.471
ETS2	HHEX	9606.ENSP00000353344	9606.ENSP00000282728	0	0	0	0	0.065	0	0	0.191	0.211
ETS2	FOS	9606.ENSP00000353344	9606.ENSP00000306245	0	0	0	0	0.063	0.270	0.900	0.693	0.976
ETS2	HAVCR2	9606.ENSP00000353344	9606.ENSP00000312002	0	0	0	0	0	0	0	0.192	0.192
