study	quant_method	tissue_label	condition_label	qtl_group	tissue_ontology_id	tissue_ontology_term	sample_size	ftp_path	ftp_paths_credible
GTEx	tx	tibial nerve	naive	nerve_tibial	UBERON_0001323	tibial nerve	302	http://ftp.ebi.ac.uk/pub/databases/spot/eQTL/csv/GTEx/tx/GTEx_tx_nerve_tibial.all.tsv.gz	http://ftp.ebi.ac.uk/pub/databases/spot/eQTL/credible_sets/GTEx_tx_nerve_tibial.purity_filtered.txt.gz
GTEx	tx	transverse colon	naive	colon_transverse	UBERON_0001157	transverse colon	190	http://ftp.ebi.ac.uk/pub/databases/spot/eQTL/csv/GTEx/tx/GTEx_tx_colon_transverse.all.tsv.gz	http://ftp.ebi.ac.uk/pub/databases/spot/eQTL/credible_sets/GTEx_tx_colon_transverse.purity_filtered.txt.gz
GTEx	tx	uterus	naive	uterus	UBERON_0000995	uterus	83	http://ftp.ebi.ac.uk/pub/databases/spot/eQTL/csv/GTEx/tx/GTEx_tx_uterus.all.tsv.gz	http://ftp.ebi.ac.uk/pub/databases/spot/eQTL/credible_sets/GTEx_tx_uterus.purity_filtered.txt.gz
GTEx	tx	vagina	naive	vagina	UBERON_0000996	vagina	88	http://ftp.ebi.ac.uk/pub/databases/spot/eQTL/csv/GTEx/tx/GTEx_tx_vagina.all.tsv.gz	http://ftp.ebi.ac.uk/pub/databases/spot/eQTL/credible_sets/GTEx_tx_vagina.purity_filtered.txt.gz
GTEx	txrev	LCL	naive	LCL	EFO_0005292	lymphoblastoid cell line	124	http://ftp.ebi.ac.uk/pub/databases/spot/eQTL/csv/GTEx/txrev/GTEx_txrev_LCL.all.tsv.gz	http://ftp.ebi.ac.uk/pub/databases/spot/eQTL/credible_sets/GTEx_txrev_LCL.purity_filtered.txt.gz
GTEx	txrev	adipose	naive	adipose_subcutaneous	UBERON_0001013	adipose tissue	335	http://ftp.ebi.ac.uk/pub/databases/spot/eQTL/csv/GTEx/txrev/GTEx_txrev_adipose_subcutaneous.all.tsv.gz	http://ftp.ebi.ac.uk/pub/databases/spot/eQTL/credible_sets/GTEx_txrev_adipose_subcutaneous.purity_filtered.txt.gz
GTEx	txrev	adipose (visceral)	naive	adipose_visceral	UBERON_0010414	omental fat pad	219	http://ftp.ebi.ac.uk/pub/databases/spot/eQTL/csv/GTEx/txrev/GTEx_txrev_adipose_visceral.all.tsv.gz	http://ftp.ebi.ac.uk/pub/databases/spot/eQTL/credible_sets/GTEx_txrev_adipose_visceral.purity_filtered.txt.gz
GTEx	txrev	adrenal gland	naive	adrenal_gland	UBERON_0002369	adrenal gland	147	http://ftp.ebi.ac.uk/pub/databases/spot/eQTL/csv/GTEx/txrev/GTEx_txrev_adrenal_gland.all.tsv.gz	http://ftp.ebi.ac.uk/pub/databases/spot/eQTL/credible_sets/GTEx_txrev_adrenal_gland.purity_filtered.txt.gz
GTEx	txrev	artery (aorta)	naive	artery_aorta	UBERON_0001496	ascending aorta	234	http://ftp.ebi.ac.uk/pub/databases/spot/eQTL/csv/GTEx/txrev/GTEx_txrev_artery_aorta.all.tsv.gz	http://ftp.ebi.ac.uk/pub/databases/spot/eQTL/credible_sets/GTEx_txrev_artery_aorta.purity_filtered.txt.gz
GTEx	txrev	artery (coronary)	naive	artery_coronary	UBERON_0001621	coronary artery	133	http://ftp.ebi.ac.uk/pub/databases/spot/eQTL/csv/GTEx/txrev/GTEx_txrev_artery_coronary.all.tsv.gz	http://ftp.ebi.ac.uk/pub/databases/spot/eQTL/credible_sets/GTEx_txrev_artery_coronary.purity_filtered.txt.gz
GTEx	txrev	artery (tibial)	naive	artery_tibial	UBERON_0007610	tibial artery	332	http://ftp.ebi.ac.uk/pub/databases/spot/eQTL/csv/GTEx/txrev/GTEx_txrev_artery_tibial.all.tsv.gz	http://ftp.ebi.ac.uk/pub/databases/spot/eQTL/credible_sets/GTEx_txrev_artery_tibial.purity_filtered.txt.gz
GTEx	txrev	blood	naive	blood	UBERON_0000178	blood	379	http://ftp.ebi.ac.uk/pub/databases/spot/eQTL/csv/GTEx/txrev/GTEx_txrev_blood.all.tsv.gz	http://ftp.ebi.ac.uk/pub/databases/spot/eQTL/credible_sets/GTEx_txrev_blood.purity_filtered.txt.gz
GTEx	txrev	brain (DLPFC)	naive	brain_frontal_cortex	UBERON_0009834	dorsolateral prefrontal cortex	106	http://ftp.ebi.ac.uk/pub/databases/spot/eQTL/csv/GTEx/txrev/GTEx_txrev_brain_frontal_cortex.all.tsv.gz	http://ftp.ebi.ac.uk/pub/databases/spot/eQTL/credible_sets/GTEx_txrev_brain_frontal_cortex.purity_filtered.txt.gz
GTEx	txrev	brain (amygdala)	naive	brain_amygdala	UBERON_0001876	amygdala	69	http://ftp.ebi.ac.uk/pub/databases/spot/eQTL/csv/GTEx/txrev/GTEx_txrev_brain_amygdala.all.tsv.gz	http://ftp.ebi.ac.uk/pub/databases/spot/eQTL/credible_sets/GTEx_txrev_brain_amygdala.purity_filtered.txt.gz
GTEx	txrev	brain (anterior cingulate cortex)	naive	brain_anterior_cingulate_cortex	UBERON_0009835	anterior cingulate cortex	83	http://ftp.ebi.ac.uk/pub/databases/spot/eQTL/csv/GTEx/txrev/GTEx_txrev_brain_anterior_cingulate_cortex.all.tsv.gz	http://ftp.ebi.ac.uk/pub/databases/spot/eQTL/credible_sets/GTEx_txrev_brain_anterior_cingulate_cortex.purity_filtered.txt.gz
GTEx	txrev	brain (caudate)	naive	brain_caudate	UBERON_0001873	caudate nucleus	116	http://ftp.ebi.ac.uk/pub/databases/spot/eQTL/csv/GTEx/txrev/GTEx_txrev_brain_caudate.all.tsv.gz	http://ftp.ebi.ac.uk/pub/databases/spot/eQTL/credible_sets/GTEx_txrev_brain_caudate.purity_filtered.txt.gz
GTEx	txrev	brain (cerebellar hemisphere)	naive	brain_cerebellar_hemisphere	UBERON_0002037	cerebellum	105	http://ftp.ebi.ac.uk/pub/databases/spot/eQTL/csv/GTEx/txrev/GTEx_txrev_brain_cerebellar_hemisphere.all.tsv.gz	http://ftp.ebi.ac.uk/pub/databases/spot/eQTL/credible_sets/GTEx_txrev_brain_cerebellar_hemisphere.purity_filtered.txt.gz
GTEx	txrev	brain (cerebellum)	naive	brain_cerebellum	UBERON_0002037	cerebellum	124	http://ftp.ebi.ac.uk/pub/databases/spot/eQTL/csv/GTEx/txrev/GTEx_txrev_brain_cerebellum.all.tsv.gz	http://ftp.ebi.ac.uk/pub/databases/spot/eQTL/credible_sets/GTEx_txrev_brain_cerebellum.purity_filtered.txt.gz
GTEx	txrev	brain (cortex)	naive	brain_cortex	UBERON_0001870	frontal cortex	110	http://ftp.ebi.ac.uk/pub/databases/spot/eQTL/csv/GTEx/txrev/GTEx_txrev_brain_cortex.all.tsv.gz	http://ftp.ebi.ac.uk/pub/databases/spot/eQTL/credible_sets/GTEx_txrev_brain_cortex.purity_filtered.txt.gz
GTEx	txrev	brain (hippocampus)	naive	brain_hippocampus	UBERON_0001954	Ammon's horn	89	http://ftp.ebi.ac.uk/pub/databases/spot/eQTL/csv/GTEx/txrev/GTEx_txrev_brain_hippocampus.all.tsv.gz	http://ftp.ebi.ac.uk/pub/databases/spot/eQTL/credible_sets/GTEx_txrev_brain_hippocampus.purity_filtered.txt.gz
GTEx	txrev	brain (hypothalamus)	naive	brain_hypothalamus	UBERON_0001898	hypothalamus	92	http://ftp.ebi.ac.uk/pub/databases/spot/eQTL/csv/GTEx/txrev/GTEx_txrev_brain_hypothalamus.all.tsv.gz	http://ftp.ebi.ac.uk/pub/databases/spot/eQTL/credible_sets/GTEx_txrev_brain_hypothalamus.purity_filtered.txt.gz
GTEx	txrev	brain (nucleus accumbens)	naive	brain_nucleus_accumbens	UBERON_0001882	nucleus accumbens	110	http://ftp.ebi.ac.uk/pub/databases/spot/eQTL/csv/GTEx/txrev/GTEx_txrev_brain_nucleus_accumbens.all.tsv.gz	http://ftp.ebi.ac.uk/pub/databases/spot/eQTL/credible_sets/GTEx_txrev_brain_nucleus_accumbens.purity_filtered.txt.gz
GTEx	txrev	brain (putamen)	naive	brain_putamen	UBERON_0001874	putamen	90	http://ftp.ebi.ac.uk/pub/databases/spot/eQTL/csv/GTEx/txrev/GTEx_txrev_brain_putamen.all.tsv.gz	http://ftp.ebi.ac.uk/pub/databases/spot/eQTL/credible_sets/GTEx_txrev_brain_putamen.purity_filtered.txt.gz
GTEx	txrev	brain (spinal cord)	naive	brain_spinal_cord	UBERON_0006469	C1 segment of cervical spinal cord	65	http://ftp.ebi.ac.uk/pub/databases/spot/eQTL/csv/GTEx/txrev/GTEx_txrev_brain_spinal_cord.all.tsv.gz	http://ftp.ebi.ac.uk/pub/databases/spot/eQTL/credible_sets/GTEx_txrev_brain_spinal_cord.purity_filtered.txt.gz
GTEx	txrev	brain (substantia nigra)	naive	brain_substantia_nigra	UBERON_0002038	substantia nigra	64	http://ftp.ebi.ac.uk/pub/databases/spot/eQTL/csv/GTEx/txrev/GTEx_txrev_brain_substantia_nigra.all.tsv.gz	http://ftp.ebi.ac.uk/pub/databases/spot/eQTL/credible_sets/GTEx_txrev_brain_substantia_nigra.purity_filtered.txt.gz
GTEx	txrev	breast	naive	breast	UBERON_0008367	breast epithelium	199	http://ftp.ebi.ac.uk/pub/databases/spot/eQTL/csv/GTEx/txrev/GTEx_txrev_breast.all.tsv.gz	http://ftp.ebi.ac.uk/pub/databases/spot/eQTL/credible_sets/GTEx_txrev_breast.purity_filtered.txt.gz
GTEx	txrev	esophagus (gej)	naive	esophagus_gej	UBERON_0004550	gastroesophageal sphincter	168	http://ftp.ebi.ac.uk/pub/databases/spot/eQTL/csv/GTEx/txrev/GTEx_txrev_esophagus_gej.all.tsv.gz	http://ftp.ebi.ac.uk/pub/databases/spot/eQTL/credible_sets/GTEx_txrev_esophagus_gej.purity_filtered.txt.gz
GTEx	txrev	esophagus (mucosa)	naive	esophagus_mucosa	UBERON_0006920	esophagus squamous epithelium	306	http://ftp.ebi.ac.uk/pub/databases/spot/eQTL/csv/GTEx/txrev/GTEx_txrev_esophagus_mucosa.all.tsv.gz	http://ftp.ebi.ac.uk/pub/databases/spot/eQTL/credible_sets/GTEx_txrev_esophagus_mucosa.purity_filtered.txt.gz
GTEx	txrev	esophagus (muscularis)	naive	esophagus_muscularis	UBERON_0004648	esophagus muscularis mucosa	262	http://ftp.ebi.ac.uk/pub/databases/spot/eQTL/csv/GTEx/txrev/GTEx_txrev_esophagus_muscularis.all.tsv.gz	http://ftp.ebi.ac.uk/pub/databases/spot/eQTL/credible_sets/GTEx_txrev_esophagus_muscularis.purity_filtered.txt.gz
GTEx	txrev	fibroblast	naive	fibroblast	CL_0000057	fibroblast	282	http://ftp.ebi.ac.uk/pub/databases/spot/eQTL/csv/GTEx/txrev/GTEx_txrev_fibroblast.all.tsv.gz	http://ftp.ebi.ac.uk/pub/databases/spot/eQTL/credible_sets/GTEx_txrev_fibroblast.purity_filtered.txt.gz
GTEx	txrev	heart (atrial appendage)	naive	heart_atrial_appendage	UBERON_0006631	right atrium auricular region	204	http://ftp.ebi.ac.uk/pub/databases/spot/eQTL/csv/GTEx/txrev/GTEx_txrev_heart_atrial_appendage.all.tsv.gz	http://ftp.ebi.ac.uk/pub/databases/spot/eQTL/credible_sets/GTEx_txrev_heart_atrial_appendage.purity_filtered.txt.gz
GTEx	txrev	heart (left ventricle)	naive	heart_left_ventricle	UBERON_0006566	left ventricle myocardium	220	http://ftp.ebi.ac.uk/pub/databases/spot/eQTL/csv/GTEx/txrev/GTEx_txrev_heart_left_ventricle.all.tsv.gz	http://ftp.ebi.ac.uk/pub/databases/spot/eQTL/credible_sets/GTEx_txrev_heart_left_ventricle.purity_filtered.txt.gz
GTEx	txrev	kidney (cortex)	naive	kidney_cortex	UBERON_0001225	cortex of kidney	32	http://ftp.ebi.ac.uk/pub/databases/spot/eQTL/csv/GTEx/txrev/GTEx_txrev_kidney_cortex.all.tsv.gz	http://ftp.ebi.ac.uk/pub/databases/spot/eQTL/credible_sets/GTEx_txrev_kidney_cortex.purity_filtered.txt.gz
GTEx	txrev	liver	naive	liver	UBERON_0001114	right lobe of liver	128	http://ftp.ebi.ac.uk/pub/databases/spot/eQTL/csv/GTEx/txrev/GTEx_txrev_liver.all.tsv.gz	http://ftp.ebi.ac.uk/pub/databases/spot/eQTL/credible_sets/GTEx_txrev_liver.purity_filtered.txt.gz
GTEx	txrev	lung	naive	lung	UBERON_0008952	upper lobe of left lung	310	http://ftp.ebi.ac.uk/pub/databases/spot/eQTL/csv/GTEx/txrev/GTEx_txrev_lung.all.tsv.gz	http://ftp.ebi.ac.uk/pub/databases/spot/eQTL/credible_sets/GTEx_txrev_lung.purity_filtered.txt.gz
GTEx	txrev	minor salivary gland	naive	minor_salivary_gland	UBERON_0006330	anterior lingual gland	67	http://ftp.ebi.ac.uk/pub/databases/spot/eQTL/csv/GTEx/txrev/GTEx_txrev_minor_salivary_gland.all.tsv.gz	http://ftp.ebi.ac.uk/pub/databases/spot/eQTL/credible_sets/GTEx_txrev_minor_salivary_gland.purity_filtered.txt.gz
GTEx	txrev	muscle	naive	muscle	UBERON_0001134	skeletal muscle tissue	410	http://ftp.ebi.ac.uk/pub/databases/spot/eQTL/csv/GTEx/txrev/GTEx_txrev_muscle.all.tsv.gz	http://ftp.ebi.ac.uk/pub/databases/spot/eQTL/credible_sets/GTEx_txrev_muscle.purity_filtered.txt.gz
GTEx	txrev	ovary	naive	ovary	UBERON_0000992	female gonad	102	http://ftp.ebi.ac.uk/pub/databases/spot/eQTL/csv/GTEx/txrev/GTEx_txrev_ovary.all.tsv.gz	http://ftp.ebi.ac.uk/pub/databases/spot/eQTL/credible_sets/GTEx_txrev_ovary.purity_filtered.txt.gz
GTEx	txrev	pancreas	naive	pancreas	UBERON_0001150	body of pancreas	177	http://ftp.ebi.ac.uk/pub/databases/spot/eQTL/csv/GTEx/txrev/GTEx_txrev_pancreas.all.tsv.gz	http://ftp.ebi.ac.uk/pub/databases/spot/eQTL/credible_sets/GTEx_txrev_pancreas.purity_filtered.txt.gz
GTEx	txrev	pituitary	naive	pituitary	UBERON_0000007	pituitary gland	114	http://ftp.ebi.ac.uk/pub/databases/spot/eQTL/csv/GTEx/txrev/GTEx_txrev_pituitary.all.tsv.gz	http://ftp.ebi.ac.uk/pub/databases/spot/eQTL/credible_sets/GTEx_txrev_pituitary.purity_filtered.txt.gz
GTEx	txrev	prostate	naive	prostate	UBERON_0002367	prostate gland	111	http://ftp.ebi.ac.uk/pub/databases/spot/eQTL/csv/GTEx/txrev/GTEx_txrev_prostate.all.tsv.gz	http://ftp.ebi.ac.uk/pub/databases/spot/eQTL/credible_sets/GTEx_txrev_prostate.purity_filtered.txt.gz
GTEx	txrev	sigmoid colon	naive	colon_sigmoid	UBERON_0001159	sigmoid colon	164	http://ftp.ebi.ac.uk/pub/databases/spot/eQTL/csv/GTEx/txrev/GTEx_txrev_colon_sigmoid.all.tsv.gz	http://ftp.ebi.ac.uk/pub/databases/spot/eQTL/credible_sets/GTEx_txrev_colon_sigmoid.purity_filtered.txt.gz
GTEx	txrev	skin	naive	skin_sun_exposed	UBERON_0002097	skin of body	343	http://ftp.ebi.ac.uk/pub/databases/spot/eQTL/csv/GTEx/txrev/GTEx_txrev_skin_sun_exposed.all.tsv.gz	http://ftp.ebi.ac.uk/pub/databases/spot/eQTL/credible_sets/GTEx_txrev_skin_sun_exposed.purity_filtered.txt.gz
GTEx	txrev	skin (suprapubic)	naive	skin_not_sun_exposed	UBERON_0036149	suprapubic skin	248	http://ftp.ebi.ac.uk/pub/databases/spot/eQTL/csv/GTEx/txrev/GTEx_txrev_skin_not_sun_exposed.all.tsv.gz	http://ftp.ebi.ac.uk/pub/databases/spot/eQTL/credible_sets/GTEx_txrev_skin_not_sun_exposed.purity_filtered.txt.gz
GTEx	txrev	small intestine	naive	small_intestine	UBERON_0001211	Peyer's patch	99	http://ftp.ebi.ac.uk/pub/databases/spot/eQTL/csv/GTEx/txrev/GTEx_txrev_small_intestine.all.tsv.gz	http://ftp.ebi.ac.uk/pub/databases/spot/eQTL/credible_sets/GTEx_txrev_small_intestine.purity_filtered.txt.gz
GTEx	txrev	spleen	naive	spleen	UBERON_0002106	spleen	111	http://ftp.ebi.ac.uk/pub/databases/spot/eQTL/csv/GTEx/txrev/GTEx_txrev_spleen.all.tsv.gz	http://ftp.ebi.ac.uk/pub/databases/spot/eQTL/credible_sets/GTEx_txrev_spleen.purity_filtered.txt.gz
GTEx	txrev	stomach	naive	stomach	UBERON_0000945	stomach	188	http://ftp.ebi.ac.uk/pub/databases/spot/eQTL/csv/GTEx/txrev/GTEx_txrev_stomach.all.tsv.gz	http://ftp.ebi.ac.uk/pub/databases/spot/eQTL/credible_sets/GTEx_txrev_stomach.purity_filtered.txt.gz
GTEx	txrev	testis	naive	testis	UBERON_0000473	testis	186	http://ftp.ebi.ac.uk/pub/databases/spot/eQTL/csv/GTEx/txrev/GTEx_txrev_testis.all.tsv.gz	http://ftp.ebi.ac.uk/pub/databases/spot/eQTL/credible_sets/GTEx_txrev_testis.purity_filtered.txt.gz
GTEx	txrev	thyroid	naive	thyroid	UBERON_0002046	thyroid gland	316	http://ftp.ebi.ac.uk/pub/databases/spot/eQTL/csv/GTEx/txrev/GTEx_txrev_thyroid.all.tsv.gz	http://ftp.ebi.ac.uk/pub/databases/spot/eQTL/credible_sets/GTEx_txrev_thyroid.purity_filtered.txt.gz
GTEx	txrev	tibial nerve	naive	nerve_tibial	UBERON_0001323	tibial nerve	302	http://ftp.ebi.ac.uk/pub/databases/spot/eQTL/csv/GTEx/txrev/GTEx_txrev_nerve_tibial.all.tsv.gz	http://ftp.ebi.ac.uk/pub/databases/spot/eQTL/credible_sets/GTEx_txrev_nerve_tibial.purity_filtered.txt.gz
GTEx	txrev	transverse colon	naive	colon_transverse	UBERON_0001157	transverse colon	190	http://ftp.ebi.ac.uk/pub/databases/spot/eQTL/csv/GTEx/txrev/GTEx_txrev_colon_transverse.all.tsv.gz	http://ftp.ebi.ac.uk/pub/databases/spot/eQTL/credible_sets/GTEx_txrev_colon_transverse.purity_filtered.txt.gz
GTEx	txrev	uterus	naive	uterus	UBERON_0000995	uterus	83	http://ftp.ebi.ac.uk/pub/databases/spot/eQTL/csv/GTEx/txrev/GTEx_txrev_uterus.all.tsv.gz	http://ftp.ebi.ac.uk/pub/databases/spot/eQTL/credible_sets/GTEx_txrev_uterus.purity_filtered.txt.gz
GTEx	txrev	vagina	naive	vagina	UBERON_0000996	vagina	88	http://ftp.ebi.ac.uk/pub/databases/spot/eQTL/csv/GTEx/txrev/GTEx_txrev_vagina.all.tsv.gz	http://ftp.ebi.ac.uk/pub/databases/spot/eQTL/credible_sets/GTEx_txrev_vagina.purity_filtered.txt.gz
HipSci	exon	iPSC	naive	iPSC	EFO_0004905	induced pluripotent stem cell	322	http://ftp.ebi.ac.uk/pub/databases/spot/eQTL/csv/HipSci/exon/HipSci_exon_iPSC.all.tsv.gz	http://ftp.ebi.ac.uk/pub/databases/spot/eQTL/credible_sets/HipSci.iPSC_exon.purity_filtered.txt.gz
HipSci	ge	iPSC	naive	iPSC	EFO_0004905	induced pluripotent stem cell	322	http://ftp.ebi.ac.uk/pub/databases/spot/eQTL/csv/HipSci/ge/HipSci_ge_iPSC.all.tsv.gz	http://ftp.ebi.ac.uk/pub/databases/spot/eQTL/credible_sets/HipSci.iPSC_ge.purity_filtered.txt.gz
HipSci	tx	iPSC	naive	iPSC	EFO_0004905	induced pluripotent stem cell	322	http://ftp.ebi.ac.uk/pub/databases/spot/eQTL/csv/HipSci/tx/HipSci_tx_iPSC.all.tsv.gz	http://ftp.ebi.ac.uk/pub/databases/spot/eQTL/credible_sets/HipSci.iPSC_tx.purity_filtered.txt.gz
HipSci	txrev	iPSC	naive	iPSC	EFO_0004905	induced pluripotent stem cell	322	http://ftp.ebi.ac.uk/pub/databases/spot/eQTL/csv/HipSci/txrev/HipSci_txrev_iPSC.all.tsv.gz	http://ftp.ebi.ac.uk/pub/databases/spot/eQTL/credible_sets/HipSci.iPSC_txrev.purity_filtered.txt.gz
Kasela_2017	microarray	CD4+ T cell	naive	T-cell_CD4	CL_0000624	CD4-positive, alpha-beta T cell	280	http://ftp.ebi.ac.uk/pub/databases/spot/eQTL/csv/Kasela_2017/microarray/Kasela_2017_microarray_T-cell_CD4.all.tsv.gz	http://ftp.ebi.ac.uk/pub/databases/spot/eQTL/credible_sets/Kasela_2017_microarray_T-cell_CD4.purity_filtered.txt.gz
Kasela_2017	microarray	CD8+ T cell	naive	T-cell_CD8	CL_0000625	CD8-positive, alpha-beta T cell	269	http://ftp.ebi.ac.uk/pub/databases/spot/eQTL/csv/Kasela_2017/microarray/Kasela_2017_microarray_T-cell_CD8.all.tsv.gz	http://ftp.ebi.ac.uk/pub/databases/spot/eQTL/credible_sets/Kasela_2017_microarray_T-cell_CD8.purity_filtered.txt.gz
Lepik_2017	exon	blood	naive	blood	UBERON_0000178	blood	471	http://ftp.ebi.ac.uk/pub/databases/spot/eQTL/csv/Lepik_2017/exon/Lepik_2017_exon_blood.all.tsv.gz	http://ftp.ebi.ac.uk/pub/databases/spot/eQTL/credible_sets/Lepik_2017_exon_blood.purity_filtered.txt.gz
Lepik_2017	ge	blood	naive	blood	UBERON_0000178	blood	471	http://ftp.ebi.ac.uk/pub/databases/spot/eQTL/csv/Lepik_2017/ge/Lepik_2017_ge_blood.all.tsv.gz	http://ftp.ebi.ac.uk/pub/databases/spot/eQTL/credible_sets/Lepik_2017_ge_blood.purity_filtered.txt.gz
Lepik_2017	tx	blood	naive	blood	UBERON_0000178	blood	471	http://ftp.ebi.ac.uk/pub/databases/spot/eQTL/csv/Lepik_2017/tx/Lepik_2017_tx_blood.all.tsv.gz	http://ftp.ebi.ac.uk/pub/databases/spot/eQTL/credible_sets/Lepik_2017_tx_blood.purity_filtered.txt.gz
Lepik_2017	txrev	blood	naive	blood	UBERON_0000178	blood	471	http://ftp.ebi.ac.uk/pub/databases/spot/eQTL/csv/Lepik_2017/txrev/Lepik_2017_txrev_blood.all.tsv.gz	http://ftp.ebi.ac.uk/pub/databases/spot/eQTL/credible_sets/Lepik_2017_txrev_blood.purity_filtered.txt.gz
Naranbhai_2015	microarray	neutrophil	naive	neutrophil_CD16	CL_0000775	neutrophil	93	http://ftp.ebi.ac.uk/pub/databases/spot/eQTL/csv/Naranbhai_2015/microarray/Naranbhai_2015_microarray_neutrophil_CD16.all.tsv.gz	http://ftp.ebi.ac.uk/pub/databases/spot/eQTL/credible_sets/Naranbhai_2015_microarray_neutrophil_CD16.purity_filtered.txt.gz
Nedelec_2016	exon	macrophage	Listeria_5h	macrophage_Listeria	CL_0000235	macrophage	163	http://ftp.ebi.ac.uk/pub/databases/spot/eQTL/csv/Nedelec_2016/exon/Nedelec_2016_exon_macrophage_Listeria.all.tsv.gz	http://ftp.ebi.ac.uk/pub/databases/spot/eQTL/credible_sets/Nedelec_2016_exon_macrophage_Listeria.purity_filtered.txt.gz
Nedelec_2016	exon	macrophage	Salmonella_5h	macrophage_Salmonella	CL_0000235	macrophage	167	http://ftp.ebi.ac.uk/pub/databases/spot/eQTL/csv/Nedelec_2016/exon/Nedelec_2016_exon_macrophage_Salmonella.all.tsv.gz	http://ftp.ebi.ac.uk/pub/databases/spot/eQTL/credible_sets/Nedelec_2016_exon_macrophage_Salmonella.purity_filtered.txt.gz
Nedelec_2016	exon	macrophage	naive	macrophage_naive	CL_0000235	macrophage	163	http://ftp.ebi.ac.uk/pub/databases/spot/eQTL/csv/Nedelec_2016/exon/Nedelec_2016_exon_macrophage_naive.all.tsv.gz	http://ftp.ebi.ac.uk/pub/databases/spot/eQTL/credible_sets/Nedelec_2016_exon_macrophage_naive.purity_filtered.txt.gz
Nedelec_2016	ge	macrophage	Listeria_5h	macrophage_Listeria	CL_0000235	macrophage	163	http://ftp.ebi.ac.uk/pub/databases/spot/eQTL/csv/Nedelec_2016/ge/Nedelec_2016_ge_macrophage_Listeria.all.tsv.gz	http://ftp.ebi.ac.uk/pub/databases/spot/eQTL/credible_sets/Nedelec_2016_ge_macrophage_Listeria.purity_filtered.txt.gz
Nedelec_2016	ge	macrophage	Salmonella_5h	macrophage_Salmonella	CL_0000235	macrophage	167	http://ftp.ebi.ac.uk/pub/databases/spot/eQTL/csv/Nedelec_2016/ge/Nedelec_2016_ge_macrophage_Salmonella.all.tsv.gz	http://ftp.ebi.ac.uk/pub/databases/spot/eQTL/credible_sets/Nedelec_2016_ge_macrophage_Salmonella.purity_filtered.txt.gz
Nedelec_2016	ge	macrophage	naive	macrophage_naive	CL_0000235	macrophage	163	http://ftp.ebi.ac.uk/pub/databases/spot/eQTL/csv/Nedelec_2016/ge/Nedelec_2016_ge_macrophage_naive.all.tsv.gz	http://ftp.ebi.ac.uk/pub/databases/spot/eQTL/credible_sets/Nedelec_2016_ge_macrophage_naive.purity_filtered.txt.gz
Nedelec_2016	tx	macrophage	Listeria_5h	macrophage_Listeria	CL_0000235	macrophage	163	http://ftp.ebi.ac.uk/pub/databases/spot/eQTL/csv/Nedelec_2016/tx/Nedelec_2016_tx_macrophage_Listeria.all.tsv.gz	http://ftp.ebi.ac.uk/pub/databases/spot/eQTL/credible_sets/Nedelec_2016_tx_macrophage_Listeria.purity_filtered.txt.gz
Nedelec_2016	tx	macrophage	Salmonella_5h	macrophage_Salmonella	CL_0000235	macrophage	167	http://ftp.ebi.ac.uk/pub/databases/spot/eQTL/csv/Nedelec_2016/tx/Nedelec_2016_tx_macrophage_Salmonella.all.tsv.gz	http://ftp.ebi.ac.uk/pub/databases/spot/eQTL/credible_sets/Nedelec_2016_tx_macrophage_Salmonella.purity_filtered.txt.gz
Nedelec_2016	tx	macrophage	naive	macrophage_naive	CL_0000235	macrophage	163	http://ftp.ebi.ac.uk/pub/databases/spot/eQTL/csv/Nedelec_2016/tx/Nedelec_2016_tx_macrophage_naive.all.tsv.gz	http://ftp.ebi.ac.uk/pub/databases/spot/eQTL/credible_sets/Nedelec_2016_tx_macrophage_naive.purity_filtered.txt.gz
Nedelec_2016	txrev	macrophage	Listeria_5h	macrophage_Listeria	CL_0000235	macrophage	163	http://ftp.ebi.ac.uk/pub/databases/spot/eQTL/csv/Nedelec_2016/txrev/Nedelec_2016_txrev_macrophage_Listeria.all.tsv.gz	http://ftp.ebi.ac.uk/pub/databases/spot/eQTL/credible_sets/Nedelec_2016_txrev_macrophage_Listeria.purity_filtered.txt.gz
Nedelec_2016	txrev	macrophage	Salmonella_5h	macrophage_Salmonella	CL_0000235	macrophage	167	http://ftp.ebi.ac.uk/pub/databases/spot/eQTL/csv/Nedelec_2016/txrev/Nedelec_2016_txrev_macrophage_Salmonella.all.tsv.gz	http://ftp.ebi.ac.uk/pub/databases/spot/eQTL/credible_sets/Nedelec_2016_txrev_macrophage_Salmonella.purity_filtered.txt.gz
Nedelec_2016	txrev	macrophage	naive	macrophage_naive	CL_0000235	macrophage	163	http://ftp.ebi.ac.uk/pub/databases/spot/eQTL/csv/Nedelec_2016/txrev/Nedelec_2016_txrev_macrophage_naive.all.tsv.gz	http://ftp.ebi.ac.uk/pub/databases/spot/eQTL/credible_sets/Nedelec_2016_txrev_macrophage_naive.purity_filtered.txt.gz
Peng_2018	exon	placenta	naive	placenta_naive	UBERON_0001987	placenta	149	http://ftp.ebi.ac.uk/pub/databases/spot/eQTL/csv/Peng_2018/exon/Peng_2018_exon_placenta_naive.all.tsv.gz	http://ftp.ebi.ac.uk/pub/databases/spot/eQTL/credible_sets/Peng_2018_exon_placenta_naive.purity_filtered.txt.gz
