Trait	nSNP	overall_p	mscomp
Q17_CONGEN_MALFO_ANTER_SEGMENT_EYE_FinnGen_FinnGenR7_1	562	0.317163849994913	PC1 (5e-02)
Q17_CONGEN_MALFO_AORTIC_MITRAL_VALVES_FinnGen_FinnGenR7_1	562	0.422061070390264	PC11 (3e-02)
Q17_CONGEN_MALFO_BREAST_FinnGen_FinnGenR7_1	562	0.383302911851657	PC6 (3e-02)
Q17_CONGEN_MALFO_CARDIAC_CHAMB_CONNECTIO_FinnGen_FinnGenR7_1	562	0.741262105312261	PC9 (1e-01)
Q17_CONGEN_MALFO_CARDIAC_SEPTA_FinnGen_FinnGenR7_1	562	0.805402511129286	PC5 (8e-02)
Q17_CONGEN_MALFO_CIRCULATO_SYSTEM_FinnGen_FinnGenR7_1	562	0.625063428790574	PC10 (7e-02)
Q17_CONGEN_MALFO_DEFORMAT_MUSCULOS_SYSTEM_FinnGen_FinnGenR7_1	562	0.686706067931064	PC1 (9e-02)
Q17_CONGEN_MALFO_EAR_CAUSI_IMPAIRM_HEARING_FinnGen_FinnGenR7_1	562	0.29387488916278	PC12 (2e-02)
Q17_CONGEN_MALFO_EYE_EAR_FACE_NECK_FinnGen_FinnGenR7_1	562	0.315177241303966	PC5 (9e-02)
Q17_CONGEN_MALFO_EYELID_LACRIMAL_APPARA_ORBIT_FinnGen_FinnGenR7_1	562	0.298298651682249	PC1 (6e-02)
Q17_CONGEN_MALFO_GALLB_BILE_DUCTS_LIVER_FinnGen_FinnGenR7_1	562	0.0721266241256681	PC11 (2e-02)
Q17_CONGEN_MALFO_GENITAL_ORGANS_FinnGen_FinnGenR7_1	562	0.901613809737293	PC6 (1e-01)
Q17_CONGEN_MALFO_GREAT_ARTERIES_FinnGen_FinnGenR7_1	562	0.188347334832371	PC3 (3e-02)
Q17_CONGEN_MALFO_MUSCULOS_SYSTEM_NOT_ELSEW_CLASSIFIED_FinnGen_FinnGenR7_1	562	0.397357124245263	PC1 (2e-02)
Q17_CONGEN_MALFO_NERVOUS_SYSTEM_FinnGen_FinnGenR7_1	562	0.400454046985715	PC1 (4e-02)
Q17_CONGEN_MALFO_OVARIES_FALLOP_TUBES_BROAD_LIGAM_FinnGen_FinnGenR7_1	562	0.664108972648596	PC6 (1e-01)
Q17_CONGEN_MALFO_POSTERI_SEGMENT_EYE_FinnGen_FinnGenR7_1	562	0.612115546635244	PC10 (2e-02)
Q17_CONGEN_MALFO_PULMONARY_TRICU_VALVES_FinnGen_FinnGenR7_1	562	0.877505805710936	PC7 (2e-01)
Q17_CONGEN_MALFO_RESPI_SYSTEM_FinnGen_FinnGenR7_1	562	0.534009755328835	PC10 (4e-02)
Q17_CONGEN_MALFO_SPINE_BONY_THORAX_FinnGen_FinnGenR7_1	562	0.506752042258263	PC2 (1e-01)
Q17_CONGEN_MALFO_TRACHEA_BRONCHUS_FinnGen_FinnGenR7_1	562	0.306552659780058	PC11 (3e-02)
Q17_CONGEN_MALFO_URINARY_SYSTEM_FinnGen_FinnGenR7_1	562	0.160273861691319	PC2 (4e-02)
Q17_CONGEN_MALFO_UTERUS_CERVIX_FinnGen_FinnGenR7_1	562	0.264418734211387	PC12 (3e-02)
Q17_CONGEN_MUSCULOS_DEFORMITI_HEAD_FACE_SPINE_CHEST_FinnGen_FinnGenR7_1	562	0.605281644137252	PC7 (1e-01)
Q17_CONGEN_OBSTRUCTIVE_DEFECTS_RENAL_PELVIS_CONGEN_MALFO_URETER_FinnGen_FinnGenR7_1	562	0.250443562955077	PC6 (3e-02)
Q17_CONOTR_DEFEC_FinnGen_FinnGenR7_1	562	0.77680872394559	PC9 (7e-02)
Q17_CRANIOSYNOSTOSIS_FinnGen_FinnGenR7_1	562	0.0132943662820339	PC11 (1e-02)
Q17_CYSTIC_KIDNEY_DISEA_FinnGen_FinnGenR7_1	562	0.782288292956716	PC11 (5e-02)
Q17_LVOTO_BROAD_FinnGen_FinnGenR7_1	562	0.813645846083615	PC7 (2e-01)
Q17_LVOTO_NARROW_FinnGen_FinnGenR7_1	562	0.435798232149256	PC11 (1e-02)
Q17_OTHER_CONGEN_MALFO_BRAIN_FinnGen_FinnGenR7_1	562	0.397062455954898	PC2 (2e-02)
Q17_OTHER_CONGEN_MALFO_CIRCULATO_SYSTEM_FinnGen_FinnGenR7_1	562	0.440597513034366	PC11 (6e-02)
Q17_OTHER_CONGEN_MALFO_DIGES_SYSTEM1_FinnGen_FinnGenR7_1	562	0.108577795694633	PC6 (4e-02)
Q17_OTHER_CONGEN_MALFO_EAR_FinnGen_FinnGenR7_1	562	0.375599995029686	PC3 (4e-02)
Q17_OTHER_CONGEN_MALFO_FACE_NECK_FinnGen_FinnGenR7_1	562	0.00911771861479735	PC5 (7e-05)
Q17_OTHER_CONGEN_MALFO_FEMALE_GENITALIA_FinnGen_FinnGenR7_1	562	0.505687732323265	PC13 (6e-03)
Q17_OTHER_CONGEN_MALFO_FinnGen_FinnGenR7_1	562	0.547062345473811	PC9 (5e-02)
Q17_OTHER_CONGEN_MALFO_HEART_FinnGen_FinnGenR7_1	562	0.768848205439595	PC8 (2e-01)
Q17_OTHER_CONGEN_MALFO_INTESTINE_FinnGen_FinnGenR7_1	562	0.860859606845258	PC2 (6e-02)
Q17_OTHER_CONGEN_MALFO_LIMBS_FinnGen_FinnGenR7_1	562	0.844458660281309	PC3 (4e-02)
Q17_OTHER_CONGEN_MALFO_MALE_GENITAL_ORGANS_FinnGen_FinnGenR7_1	562	0.769203604593541	PC6 (7e-02)
Q17_OTHER_CONGEN_MALFO_NERVOUS_SYSTEM_FinnGen_FinnGenR7_1	562	0.562108523351126	PC5 (6e-02)
Q17_OTHER_CONGEN_MALFO_NOT_ELSEW_CLASSIFIED_FinnGen_FinnGenR7_1	562	0.420531247791071	PC1 (3e-02)
Q17_OTHER_CONGEN_MALFO_PERIP_VASCULAR_SYSTEM_FinnGen_FinnGenR7_1	562	0.704634801219311	PC11 (2e-02)
Q17_OTHER_CONGEN_MALFO_SKIN_FinnGen_FinnGenR7_1	562	0.35724424626693	PC9 (2e-02)
Q17_OTHER_CONGEN_MALFO_TONGUE_MOUTH_PHARYNX_FinnGen_FinnGenR7_1	562	0.79015965493225	PC4 (1e-01)
Q17_OTHER_CONGEN_MALFO_UPPER_ALIME_TRACT_FinnGen_FinnGenR7_1	562	0.825272952061732	PC3 (8e-02)
Q17_OTHER_CONGEN_MALFO_URINARY_SYSTEM_FinnGen_FinnGenR7_1	562	0.069603367045825	PC12 (2e-02)
Q17_OTHER_OSTEOCHONDROD_FinnGen_FinnGenR7_1	562	0.143902646060596	PC2 (2e-02)
Q17_OTHER_SPECIFE_CONGEN_MALFO_SYNDR_AFFECTING_MULTIPLE_SYSTEMS_FinnGen_FinnGenR7_1	562	0.283536495501638	PC10 (4e-02)
Q17_PHAKOMATOSES_NOT_ELSEW_CLASSIFIED_FinnGen_FinnGenR7_1	562	0.261484378816366	PC13 (4e-02)
Q17_RENAL_AGENE_OTHER_REDUCT_DEFECTS_KIDNEY_FinnGen_FinnGenR7_1	562	0.351341030553979	PC5 (3e-02)
Q17_RVOTO_FinnGen_FinnGenR7_1	562	0.915967383686128	PC5 (2e-01)
Q17_SEPTA_DEFEC_FinnGen_FinnGenR7_1	562	0.873734040339485	PC5 (2e-01)
Q17_UNDES_TESTICLE_FinnGen_FinnGenR7_1	562	0.759685014224762	PC1 (7e-02)
Q17_VACTREL_FinnGen_FinnGenR7_1	562	0.313784809297958	PC1 (2e-01)
R18_ABDOMI_PELVIC_PAIN_FinnGen_FinnGenR7_1	562	0.35629802274852	PC11 (4e-02)
R18_ABNORMAL_BLOOD_P_READI_WO_DIAGNOSIS_FinnGen_FinnGenR7_1	562	0.460013488793691	PC3 (8e-02)
R18_ABNORMAL_FINDI_DIAGNOST_IMAGI_BREAST_FinnGen_FinnGenR7_1	562	0.0238469420106287	PC6 (2e-02)
R18_ABNORMAL_FINDI_DIAGNOST_IMAGI_CENTRAL_NERVOUS_SYSTEM_FinnGen_FinnGenR7_1	562	0.919954801100126	PC7 (2e-01)
R18_ABNORMAL_FINDI_DIAGNOST_IMAGI_FUNCTION_STUDI_WO_DIAGNOSIS_FinnGen_FinnGenR7_1	562	0.017398962950424	PC13 (2e-02)
R18_ABNORMAL_FINDI_DIAGNOST_IMAGI_LUNG_FinnGen_FinnGenR7_1	562	0.116555362044641	PC13 (3e-02)
R18_ABNORMAL_FINDI_DIAGNOST_IMAGI_OTHER_BODY_STRUCTURES_FinnGen_FinnGenR7_1	562	0.965734882132945	PC12 (1e-01)
R18_ABNORMAL_FINDI_EXAMI_BLOOD_WO_DIAGNOSIS_FinnGen_FinnGenR7_1	562	0.0740587182989359	PC12 (2e-03)
R18_ABNORMAL_FINDI_EXAMI_OTHER_BODY_FLUIDS_SUBST_TISSU_WO_DIAGNOSIS_FinnGen_FinnGenR7_1	562	0.015306405457144	PC3 (2e-02)
R18_ABNORMAL_FINDI_EXAMI_URINE_WO_DIAGNOSIS_FinnGen_FinnGenR7_1	562	0.267274584376099	PC12 (2e-02)
R18_ABNORMAL_FINDI_NIPPLE_DISCH_SYNOVIAL_FLUID_WOUND_SECRE_FinnGen_FinnGenR7_1	562	0.475175616971065	PC7 (5e-02)
R18_ABNORMAL_FINDI_SECRE_SMEARS_CERVIX_UTERI_VAGINA_VULVA_FinnGen_FinnGenR7_1	562	0.0591258949760209	PC2 (2e-02)
R18_ABNORMAL_INVOLU_MOVEM_FinnGen_FinnGenR7_1	562	0.225885789356941	PC7 (4e-02)
R18_ABNORMAL_REFLEX_FinnGen_FinnGenR7_1	562	0.840233862602929	PC8 (9e-02)
R18_ABNORMAL_RESULTS_FUNCTION_STUDI_FinnGen_FinnGenR7_1	562	0.692736673231817	PC13 (5e-02)
R18_ABNORMAL_SERUM_ENZYME_LEVELS_FinnGen_FinnGenR7_1	562	0.262929688115381	PC12 (3e-02)
R18_ABNORMAL_SPERMATOZ_FinnGen_FinnGenR7_1	562	0.173946716506755	PC13 (3e-02)
R18_ABNORMAL_WEIGHT_LOSS_FinnGen_FinnGenR7_1	562	0.467877511531632	PC10 (4e-02)
R18_ABNORMALITI_BREAT_FinnGen_FinnGenR7_1	562	4.06248766969033e-06	PC13 (3e-07)
R18_ABNORMALITI_GAIT_MOBIL_FinnGen_FinnGenR7_1	562	0.59397850083977	PC1 (1e-02)
R18_ABNORMALITI_HEART_BEAT_FinnGen_FinnGenR7_1	562	0.963574303818387	PC4 (2e-01)
R18_ABNORMALITY_RED_BLOOD_CELLS_FinnGen_FinnGenR7_1	562	0.626844679553666	PC13 (1e-01)
R18_ABNORMALITY_WHITE_BLOOD_CELLS_NOT_ELSEW_CLASSIFIED_FinnGen_FinnGenR7_1	562	0.976363467557623	PC4 (3e-01)
R18_ANOREXIA_FinnGen_FinnGenR7_1	562	0.295689360710034	PC1 (6e-02)
R18_ANURIA_OLIGU_FinnGen_FinnGenR7_1	562	0.352827081975837	PC3 (1e-02)
R18_ASCITES_FinnGen_FinnGenR7_1	562	0.138226104663227	PC6 (1e-02)
R18_CARDIAC_MURMU_OTHER_CARDIAC_SOUNDS_FinnGen_FinnGenR7_1	562	0.224205977883379	PC7 (3e-02)
R18_CONVU_NOT_ELSEW_CLASSIFIED_FinnGen_FinnGenR7_1	562	0.727269569462713	PC5 (1e-02)
R18_COUGH_FinnGen_FinnGenR7_1	562	0.23933154564754	PC11 (9e-02)
R18_CRAMP_SPASM_FinnGen_FinnGenR7_1	562	0.399550833455672	PC13 (3e-02)
R18_DISTU_SKIN_SENSA_FinnGen_FinnGenR7_1	562	0.212872699540239	PC5 (5e-03)
R18_DISTU_SMELL_TASTE_FinnGen_FinnGenR7_1	562	0.679573485894972	PC4 (1e-01)
R18_DIZZI_GIDDI_FinnGen_FinnGenR7_1	562	0.639798715469162	PC1 (6e-02)
R18_DYSPHAGIA_FinnGen_FinnGenR7_1	562	0.182533268871286	PC13 (7e-03)
R18_DYSPNOEA_FinnGen_FinnGenR7_1	562	3.76564430737361e-05	PC13 (2e-06)
R18_ELEVATED_BLOOD_GLUCOSE_LEVEL_FinnGen_FinnGenR7_1	562	0.104257262867004	PC2 (9e-03)
R18_ELEVATED_ERYTHROCYTE_SEDIM_RATE_ABNORMALITY_PLASMA_VISCO_FinnGen_FinnGenR7_1	562	0.113684886570122	PC6 (2e-02)
R18_ENLARGED_LYMPH_NODES_FinnGen_FinnGenR7_1	562	0.0927560941362392	PC1 (1e-02)
R18_FAECAL_INCONTINENCE_FinnGen_FinnGenR7_1	562	0.157126771410074	PC11 (2e-02)
R18_FASCICULATION_FinnGen_FinnGenR7_1	562	0.239786314298636	PC12 (2e-02)
R18_FEVER_OTHER_UNKNO_ORIGIN_FinnGen_FinnGenR7_1	562	0.0408155175954633	PC3 (3e-03)
R18_FINDI_DRUGS_OTHER_SUBST_NOT_NORMALLY_FOUND_BLOOD_FinnGen_FinnGenR7_1	562	0.767287779675487	PC1 (2e-01)
R18_FLATU_RELATED_CONDI_FinnGen_FinnGenR7_1	562	0.372830408242741	PC9 (1e-02)
R18_GANGRENE_NOT_ELSEW_CLASSIFIED_FinnGen_FinnGenR7_1	562	0.26369213659213	PC7 (1e-02)
R18_GENERAL_SYMPTOMS_SIGNS_FinnGen_FinnGenR7_1	562	0.00909905212445622	PC3 (3e-03)
R18_HAEMORRHAGE_NOT_ELSEW_CLASSIFIED_FinnGen_FinnGenR7_1	562	0.00805390946728898	PC7 (7e-04)
R18_HAEMORRHAGE_RESPI_PASSA_FinnGen_FinnGenR7_1	562	0.340590427173859	PC11 (2e-02)
R18_HEADACHE1_FinnGen_FinnGenR7_1	562	0.0724984665831832	PC11 (7e-03)
R18_HEARTBURN_FinnGen_FinnGenR7_1	562	0.114194195235714	PC2 (9e-03)
R18_HEPATOM_SPLENO_NOT_ELSEW_CLASSIFIED_FinnGen_FinnGenR7_1	562	0.0432300990834	PC3 (4e-04)
R18_HYPERHIDROSIS_FinnGen_FinnGenR7_1	562	0.658044800137486	PC3 (6e-02)
R18_ILL_D_UNKNO_CAUSES_MORTA_FinnGen_FinnGenR7_1	562	0.853436002607304	PC5 (2e-01)
R18_ISOLATED_PROTEINU_FinnGen_FinnGenR7_1	562	0.270159318193266	PC12 (2e-02)
R18_LACK_EXPEC_NORMAL_PHYSIO_DEVELOPMENT_FinnGen_FinnGenR7_1	562	0.477283625452395	PC5 (5e-02)
R18_LOCALIZED_SWELL_MASS_LUMP_SKIN_SUBCU_TISSUE_FinnGen_FinnGenR7_1	562	0.716744721404389	PC4 (1e-01)
R18_MALAI_FATIG_FinnGen_FinnGenR7_1	562	0.311561803142719	PC3 (4e-02)
R18_MOUTH_BREAT_FinnGen_FinnGenR7_1	562	0.517962242670744	PC13 (6e-02)
R18_NAUSEA_VOMITI_FinnGen_FinnGenR7_1	562	0.119427641791807	PC3 (1e-02)
R18_OEDEMA_NOT_ELSEW_CLASSIFIED_FinnGen_FinnGenR7_1	562	0.00427303647014475	PC13 (1e-04)
R18_OTHER_ABNORMAL_FINDI_BLOOD_CHEMIS_FinnGen_FinnGenR7_1	562	0.132076103501268	PC4 (3e-02)
R18_OTHER_ABNORMAL_FINDI_URINE_FinnGen_FinnGenR7_1	562	0.995479332685083	PC9 (3e-01)
R18_OTHER_ABNORMAL_IMMUNOL_FINDI_SERUM_FinnGen_FinnGenR7_1	562	0.165645997199181	PC1 (5e-02)
R18_OTHER_ABNORMALITI_PLASMA_PROTEINS_FinnGen_FinnGenR7_1	562	0.535498615751403	PC5 (1e-01)
R18_OTHER_GENERAL_SYMPTOMS_SIGNS_FinnGen_FinnGenR7_1	562	0.732803912511477	PC9 (6e-02)
R18_OTHER_ILL_D_UNSPE_CAUSES_MORTA_FinnGen_FinnGenR7_1	562	0.973984529616147	PC5 (2e-01)
R18_OTHER_LACK_COORD_FinnGen_FinnGenR7_1	562	0.677423316156606	PC11 (3e-02)
R18_OTHER_SKIN_CHANG_FinnGen_FinnGenR7_1	562	0.737599273216467	PC2 (2e-01)
R18_OTHER_SYMPTOMS_SIGNS_INVOLVI_CIRCULATO_RESPI_SYSTEMS_FinnGen_FinnGenR7_1	562	0.224513713994413	PC12 (9e-02)
R18_OTHER_SYMPTOMS_SIGNS_INVOLVI_COGNITIVE_FUNCTIONS_AWARE_FinnGen_FinnGenR7_1	562	0.467542453548761	PC11 (1e-02)
R18_OTHER_SYMPTOMS_SIGNS_INVOLVI_DIGES_SYSTEM_ABDOMEN_FinnGen_FinnGenR7_1	562	0.0103892726670365	PC12 (8e-03)
R18_OTHER_SYMPTOMS_SIGNS_INVOLVI_GENERAL_SENSA_PERCEP_FinnGen_FinnGenR7_1	562	0.415360703044089	PC5 (5e-02)
R18_OTHER_SYMPTOMS_SIGNS_INVOLVI_NERVOUS_MUSCULOS_SYSTEMS_FinnGen_FinnGenR7_1	562	0.2785824907848	PC13 (5e-03)
R18_OTHER_SYMPTOMS_SIGNS_INVOLVI_URINARY_SYSTEM_FinnGen_FinnGenR7_1	562	0.137094796290825	PC3 (3e-03)
R18_PAIN_ASSOCIATED_W_MICTU_FinnGen_FinnGenR7_1	562	0.0411632077931094	PC1 (1e-02)
R18_PAIN_NOT_ELSEW_CLASSIFIED_FinnGen_FinnGenR7_1	562	0.810307784518726	PC13 (7e-02)
R18_PAIN_THROAT_CHEST_FinnGen_FinnGenR7_1	562	6.9226936611998e-05	PC13 (5e-04)
R18_POLYURIA_FinnGen_FinnGenR7_1	562	0.0323126769466119	PC12 (4e-03)
R18_RASH_OTHER_NONSPECIFIC_SKIN_ERUPT_FinnGen_FinnGenR7_1	562	0.21915591352477	PC12 (8e-02)
R18_RETEN_URINE_FinnGen_FinnGenR7_1	562	0.314669901938057	PC9 (2e-02)
R18_SENILITY_FinnGen_FinnGenR7_1	562	0.776261724420003	PC6 (2e-01)
R18_SHOCK_NOT_ELSEW_CLASSIFIED_FinnGen_FinnGenR7_1	562	0.334648821765506	PC11 (1e-03)
R18_SOMNO_STUPOR_COMA_FinnGen_FinnGenR7_1	562	0.0154327258944777	PC10 (5e-03)
R18_SOMNOLENCE_FinnGen_FinnGenR7_1	562	0.119828725130933	PC2 (9e-03)
R18_SPEECH_DISTU_NOT_ELSEW_CLASSIFIED_FinnGen_FinnGenR7_1	562	0.944066401893441	PC3 (9e-02)
R18_SYMPTOMS_SIGNS_CONCERNI_FOOD_FLUID_INTAKE_FinnGen_FinnGenR7_1	562	0.366030650711542	PC10 (6e-02)
R18_SYMPTOMS_SIGNS_INVOLVI_APPEA_BEHVI_FinnGen_FinnGenR7_1	562	0.732753449003804	PC6 (9e-02)
R18_SYMPTOMS_SIGNS_INVOLVI_CIRCULATO_RESPI_SYSTEMS_FinnGen_FinnGenR7_1	562	1.52531942532592e-05	PC13 (3e-06)
R18_SYMPTOMS_SIGNS_INVOLVI_COGNITION_PERCEP_EMOTIONAL_STATE_BEHVI_FinnGen_FinnGenR7_1	562	0.608211612315177	PC1 (8e-02)
R18_SYMPTOMS_SIGNS_INVOLVI_DIGES_SYSTEM_ABDOMEN_FinnGen_FinnGenR7_1	562	0.161385388822107	PC11 (5e-02)
R18_SYMPTOMS_SIGNS_INVOLVI_EMOTIONAL_STATE_FinnGen_FinnGenR7_1	562	0.354067843166832	PC2 (3e-02)
R18_SYMPTOMS_SIGNS_INVOLVI_NERVOUS_MUSCULOS_SYSTEMS_FinnGen_FinnGenR7_1	562	0.24560904106901	PC13 (1e-02)
R18_SYMPTOMS_SIGNS_INVOLVI_SKIN_SUBCU_TISSUE_FinnGen_FinnGenR7_1	562	0.15429803610311	PC5 (1e-02)
R18_SYMPTOMS_SIGNS_INVOLVI_SPEECH_VOICE_FinnGen_FinnGenR7_1	562	0.559899341444098	PC5 (4e-02)
R18_SYMPTOMS_SIGNS_INVOLVI_URINARY_SYSTEM_FinnGen_FinnGenR7_1	562	0.0128323544188604	PC1 (3e-03)
R18_SYNCO_COLLAP_FinnGen_FinnGenR7_1	562	0.428275285375773	PC10 (4e-02)
R18_UNATTE_DEATH_FinnGen_FinnGenR7_1	562	0.0346832198933928	PC7 (1e-03)
R18_UNKNO_UNSPE_CAUSES_MORBIDI_FinnGen_FinnGenR7_1	562	0.484137952920424	PC12 (7e-02)
R18_UNSPE_HAEMATU_FinnGen_FinnGenR7_1	562	0.260755128801575	PC1 (5e-03)
R18_UNSPE_JAUND_FinnGen_FinnGenR7_1	562	0.672889382628525	PC1 (3e-02)
R18_UNSPE_URINARY_INCONTINENCE_FinnGen_FinnGenR7_1	562	0.624549664838444	PC6 (3e-02)
R18_VOICE_DISTU_FinnGen_FinnGenR7_1	562	0.651338187401041	PC5 (4e-02)
RA_Ishigaki_36333501_1	525	1.223750028277e-23	PC9 (1e-04)
RA_Ishigaki_36333501_2	566	0	PC9 (2e-188)
RA_Ishigaki_36333501_3	566	0	PC9 (4e-233)
RA_Ishigaki_doi101101795948_1	529	2.52141413690394e-09	PC9 (7e-02)
RA_Kubo_BBJ_1	529	2.52141413690394e-09	PC9 (7e-02)
RA_Okada_24390342_1	501	0	PC9 (2e-160)
RA_Okada_24390342_2	457	1.45157468970105e-25	PC1 (3e-06)
RA_Okada_24390342_3	497	0	PC9 (5e-188)
RA_Sakaue_doi1011012020102320213652_1	534	8.49578833928322e-07	PC9 (2e-01)
RAASA_Sakaue_doi1011012020102320213652_1	534	0.81767334757251	PC6 (2e-01)
RAGE_Folkersen_33067605_1	566	0.813185179223154	PC8 (4e-02)
RANTES_AholaOlli_27989323_1	566	0.937986437167672	PC10 (2e-01)
RBC_Chen_32888493_1	566	0.429325697752035	PC8 (7e-02)
RBC_Chen_32888493_2	566	1.09457690378075e-30	PC7 (3e-13)
RBC_Chen_32888493_3	561	0.626328993929236	PC10 (4e-02)
RBC_Chen_32888493_4	566	0.264275626782449	PC1 (5e-02)
RBC_Chen_32888493_5	566	4.46836793010996e-36	PC7 (2e-16)
RBC_Chen_32888493_6	566	6.49231307802949e-06	PC8 (8e-04)
RBC_Sakaue_doi1011012020102320213652_1	534	0.445688793558681	PC13 (2e-01)
RBC_Vuckovic_32888494_1	566	8.21286601864825e-22	PC7 (4e-10)
RBCW_Astle_27863252_1	566	7.07198070463394e-18	PC3 (2e-08)
RBCW_Chen_32888493_1	566	0.514625634994286	PC10 (9e-02)
RBCW_Chen_32888493_2	566	1.8721654779859e-55	PC3 (6e-15)
RBCW_Chen_32888493_4	566	0.113665177946352	PC8 (4e-02)
RBCW_Chen_32888493_5	566	1.57967364774713e-57	PC3 (1e-15)
RBCW_Chen_32888493_6	304	0.000175609807034736	PC8 (3e-03)
RBCW_Vuckovic_32888494_1	566	1.24975289774813e-42	PC5 (2e-11)
rCD4reg_Orru_32929287_1	565	0.619912777270688	PC4 (1e-01)
RD_Boutin_31816047_1	554	0.428987333041593	PC2 (5e-02)
RD_Sakaue_doi1011012020102320213652_1	534	0.934845807267884	PC6 (4e-01)
REAC_ARTHRO_NOS_FinnGen_FinnGenR7_1	562	0.0146813146746693	PC3 (2e-03)
REITER_FinnGen_FinnGenR7_1	562	0.226974851199963	PC7 (7e-03)
REN_Folkersen_33067605_1	566	0.174630680462358	PC13 (8e-03)
RESP_ILL_DIS_CLASS_ELSEWHERE_FinnGen_FinnGenR7_1	562	0.000786799146623047	PC13 (4e-03)
RESPIRATORYINSUFF_FinnGen_FinnGenR7_1	562	0.0332589917193361	PC13 (7e-04)
RETC_Astle_27863252_1	566	1.31341428715955e-06	PC5 (2e-06)
RETC_Vuckovic_32888494_1	566	8.08640877516382e-28	PC5 (3e-20)
RETFRC_Astle_27863252_1	566	6.00395861746713e-07	PC5 (7e-07)
RETFRC_Vuckovic_32888494_1	566	1.2424649324606e-28	PC5 (6e-20)
RETHLC_Astle_27863252_1	566	1.01751439221021e-08	PC5 (6e-08)
RETHLC_Vuckovic_32888494_1	566	6.7161739385397e-31	PC5 (4e-19)
RETHLPRC_Astle_27863252_1	566	5.17850980778384e-09	PC5 (6e-08)
RETHLPRC_Vuckovic_32888494_1	566	1.99368547690675e-31	PC5 (1e-18)
RETIF_Astle_27863252_1	566	1.31341428715955e-06	PC5 (2e-06)
RETIF_Vuckovic_32888494_1	566	2.5255734176291e-13	PC5 (6e-05)
RETN_Folkersen_33067605_1	566	0.0404711906496869	PC4 (2e-02)
RETPIG_Sakaue_doi1011012020102320213652_1	534	0.838265485701664	PC6 (3e-01)
RETV_Vuckovic_32888494_1	566	8.22480233561398e-16	PC1 (4e-12)
RFEV_Sakaue_doi1011012020102320213652_1	534	0.258800257251905	PC9 (5e-01)
RFEV_Tian_28928442_1	565	0.506306029902175	PC1 (1e-01)
RHEC_Ferreira_29083406_1	565	4.32389529835132e-05	PC13 (6e-04)
RHEU_ARTHRITIS_OTH_FinnGen_FinnGenR7_1	562	1.95158754736919e-21	PC3 (5e-08)
RHEUMA_ARHTROPAT_REACTIVE_FinnGen_FinnGenR7_1	562	0.0198826637272171	PC3 (3e-03)
RHEUMA_CHRYSTAL_FinnGen_FinnGenR7_1	562	0.0437200553162831	PC13 (4e-03)
RHEUMA_ENDPOINTS_FinnGen_FinnGenR7_1	562	5.90250670893831e-43	PC13 (3e-12)
RHEUMA_NOS_FinnGen_FinnGenR7_1	562	1.5645578037012e-55	PC13 (2e-16)
RHEUMA_OTHER_WIDE_FinnGen_FinnGenR7_1	562	2.26696288031644e-54	PC1 (4e-13)
RHEUMA_SERONEG_FinnGen_FinnGenR7_1	562	3.44066015283386e-31	PC12 (5e-09)
RHEUMA_SEROPOS_FinnGen_FinnGenR7_1	562	1.4435491944061e-161	PC9 (2e-36)
RHEUMA_SEROPOS_OTH_FinnGen_FinnGenR7_1	562	1.50546832203021e-157	PC1 (1e-35)
RHEUMA_SEROPOS_STRICT_FinnGen_FinnGenR7_1	562	1.00672741662694e-90	PC9 (7e-28)
RHEUMA_SEROPOS_WIDE_FinnGen_FinnGenR7_1	562	7.4325522273036e-158	PC1 (2e-36)
RHINITIS_VASOMOTOR_FinnGen_FinnGenR7_1	562	0.0473855200439775	PC13 (1e-03)
RI_ARDS_FLU_PNE_Rivas_20200422_1	210	0.00112089273062483	PC11 (3e-03)
RUB_Tian_28928442_1	565	0.853896614571996	PC12 (1e-01)
RUBIGG_Scepanovic_30053915_1	559	0.750079411123029	PC1 (6e-02)
RUBs_Scepanovic_30053915_1	559	0.564738013004934	PC12 (5e-02)
RWORM_Sakaue_doi1011012020102320213652_1	534	0.675263937106555	PC7 (3e-01)
RX_ANTIHYP_FinnGen_FinnGenR7_1	562	7.16831362991105e-12	PC13 (2e-04)
RX_CODEINE_TRAMADOL_FinnGen_FinnGenR7_1	562	0.0607463444835008	PC13 (8e-03)
RX_CROHN_1STLINE_FinnGen_FinnGenR7_1	562	6.7486907648654e-130	PC13 (2e-79)
RX_CROHN_2NDLINE_FinnGen_FinnGenR7_1	562	3.84442647539109e-136	PC3 (6e-49)
RX_GLUCOSAMINE_FinnGen_FinnGenR7_1	562	0.615273839043151	PC1 (2e-02)
RX_INFERTILITY_FinnGen_FinnGenR7_1	562	0.249450796168293	PC10 (1e-02)
RX_N05C_FinnGen_FinnGenR7_1	562	0.2460264100753	PC6 (8e-03)
RX_PARACETAMOL_NSAID_FinnGen_FinnGenR7_1	562	0.00143864910178827	PC9 (2e-03)
RX_RHEUMA_BIOLOGICAL_FinnGen_FinnGenR7_1	562	2.43933419693529e-37	PC3 (2e-17)
RX_STATIN_FinnGen_FinnGenR7_1	562	1.90393577759962e-12	PC5 (5e-07)
SAHEMOR_Sakaue_doi1011012020102320213652_1	534	0.931911792914412	PC7 (2e-01)
SALICYLIC_Sakaue_doi1011012020102320213652_1	534	0.927680402845913	PC11 (5e-01)
SAP_Sakaue_doi1011012020102320213652_1	534	0.673327055694701	PC4 (2e-01)
